sample_SRR6798308	sample_SRR6798310	sample_SRR6798312	sample_SRR6798314	sample_SRR6798316	sample_SRR6798318
ENSBTAG00000048809	6.68593	7.87704	10.6203	15.1189	10.8607	9.43883
ENSBTAG00000048810	16.7059	12.9964	22.9677	15.9997	16.7315	17.4995
ENSBTAG00000048812	0	0	0.0969339	0.0917382	0	0.169616
ENSBTAG00000048813	0	0	0	0	0	0
ENSBTAG00000048814	0	0	0	0	0	0
ENSBTAG00000048815	0	0	0.167571	0	0	0
ENSBTAG00000048817	0.0582214	0	0.0617892	0	0.0613958	0.107696
ENSBTAG00000048818	0	0	0	0	0	0
ENSBTAG00000048821	1.99238	2.64775	3.46207	2.04795	3.96206	2.02575
ENSBTAG00000048822	0.309923	0.241403	0.305107	0.237015	0.534772	0.351588
ENSBTAG00000048823	0.317087	0.255808	0.337042	0	0	0
ENSBTAG00000048824	15.86873	18.94649	16.18923	15.78767	12.11695	19.45995
ENSBTAG00000048825	3.07955	4.24888	5.75403	3.19165	12.4715	15.1088
ENSBTAG00000048826	4.03836	3.23736	4.68166	3.24177	3.5472	4.78623
ENSBTAG00000048828	0	0	0	0	0	0
ENSBTAG00000048829	0	0	0	0	0	0
ENSBTAG00000048832	0	0	0	0	0	0
ENSBTAG00000048833	4.83481	2.86835	4.1015	2.95942	3.67633	3.524
ENSBTAG00000048834	0	0	0	0	0	0
ENSBTAG00000048835	0.0883688	0.0321132	0	0	0	0
ENSBTAG00000048839	0.712009	3.002482	1.740496	5.12989	8.54768	3.125272
ENSBTAG00000048840	0	0	0	0	0	0
ENSBTAG00000048841	0.125919	0.0510981	0	0.0316984	0.132824	0.233142
ENSBTAG00000048843	13.560822	15.529502	14.288536	9.793212	13.925366	14.797088
ENSBTAG00000048846	3.73611	3.17009	4.51899	2.3041	2.5902	3.902
ENSBTAG00000048847	1.68491	4.87441	1.54345	2.65853	1.78147	4.57265
ENSBTAG00000048848	0	0	0	0	0	0
ENSBTAG00000048849	0	0.274288	0	0.388193	0.340018	1.47498
ENSBTAG00000048850	2.99241	2.199	2.49841	3.01276	2.89154	2.9818
ENSBTAG00000048851	52.5679	58.7909	58.1824	56.4863	67.5366	34.5623
ENSBTAG00000048852	0	0	0	0	0	0
ENSBTAG00000048854	6.33062	3.25395	3.15412	0.998789	5.21607	1.96389
ENSBTAG00000048856	5.32554	3.60368	6.40667	7.40011	6.43058	7.67443
ENSBTAG00000048857	2.28588	6.89594	5.69775	3.13856	2.47453	2.88461
ENSBTAG00000048861	0.305904	0	0.120615	0.564693	0.24348	0.134417
ENSBTAG00000048862	0.0375830954101	0.30489465995	0.590508	0.94598000442	1.10827171457	0.62310314198
ENSBTAG00000048863	0	0	0	0	0	0
ENSBTAG00000048864	0	0	0	0	0	0
ENSBTAG00000048865	0	0	0	0	0	0
ENSBTAG00000048868	0	0	0	0	0	0
ENSBTAG00000048869	3.20195	1.55056	1.06272	2.25643	1.12267	3.23151
ENSBTAG00000048874	0	0	0	0	0	0
ENSBTAG00000048875	0.0130349	0	0.0136092	0.0129585	0	0.0235967
ENSBTAG00000048876	2.73991	1.73915	2.99674	2.11205	3.17804	2.95777
ENSBTAG00000048878	2.08083	1.21268	1.66642	1.33385	0.961386	1.57773
ENSBTAG00000048883	0	0	0	0	0	0
ENSBTAG00000048884	0	0	0	0	0	0
ENSBTAG00000048885	27.3559	20.1222	28.0012	53.6226	33.277	35.9671
ENSBTAG00000048886	0	0	0	0	0	0
ENSBTAG00000048888	0.178875	0	0	0.179932	0.189454	0
ENSBTAG00000048889	0	0	0	0	0	0
ENSBTAG00000048891	0	0.0970664	0	0	0	0
ENSBTAG00000048894	0	0	0	0	0	0
ENSBTAG00000048897	0	0	0	0	0	0
ENSBTAG00000048898	0	0.0892581	0.233369	0.332388	0.158379	0
ENSBTAG00000048900	0.309693	0	0.0779689	0.163306	0.511807	0.162261
ENSBTAG00000048902	0	0	0	0	0	0
ENSBTAG00000048903	171.029	198.802	179.894	117.663	166.433	119.613
ENSBTAG00000048904	0	0	0	0	0	0
ENSBTAG00000048905	0	0	0	0	0	0
ENSBTAG00000048906	1.174858668	2.829709901	2.815211433	2.677132887	1.542580709	1.000650850459
ENSBTAG00000048907	0	0	0	0	0	0
ENSBTAG00000048912	0	0	0	0	0	0
ENSBTAG00000048913	0	0	0	0	0.0619072	0
ENSBTAG00000048914	0.692319	0.171338	1.32985	0.975558	0.293218	0.779806
ENSBTAG00000048915	3.47067	1.95358	2.95591	2.15556	2.45476	2.14998
ENSBTAG00000048916	0.833557	2.13925	0.982466	1.16666	1.74245	2.05751
ENSBTAG00000048919	0	0	0	0	0	0
ENSBTAG00000048920	0	0	0	0.525465	0	0
ENSBTAG00000048922	0	0	0	0	0	0
ENSBTAG00000048924	3.07795	7.25699	5.98991	5.785	6.83414	3.94135
ENSBTAG00000048925	1.02643	0.275389	0.72545	0.34055	0	0
ENSBTAG00000048927	0	0	0	0.0615188	0.0644377	0
ENSBTAG00000048928	0	0	0	0	0	0.543714
ENSBTAG00000048931	17.0209	15.8774	11.4136	12.0199	15.67	13.101
ENSBTAG00000048933	1.40957	1.83535	1.8148	5.00138	3.43452	3.1986
ENSBTAG00000048934	0	0	0	0	0	0
ENSBTAG00000048935	0.147756	0.118533	0.328071	0.371937	0.552401	0
ENSBTAG00000048937	0	0	0	0	0	0
ENSBTAG00000048939	3.29672	2.08355	3.64514	2.95008	3.74541	8.91786
ENSBTAG00000048942	1.9477	1.27774	1.58269	1.43663	1.31716	1.97706
ENSBTAG00000048943	0	0	0	0	0	0
ENSBTAG00000048944	0	0	0	0	0	0
ENSBTAG00000048946	0	0	0	0	0	0
ENSBTAG00000048947	0	0	0	0	0	0
ENSBTAG00000048949	0	0	0	0	0	0
ENSBTAG00000048950	0.549062	0.320466	0.876406	0.501245	1.05151	0.945994
ENSBTAG00000048954	0.990927	2.20756	2.38291	1.98878	1.30961	3.57273
ENSBTAG00000048956	27.5341	22.34543	28.6237	19.72189	26.77048	22.41178
ENSBTAG00000048957	1.25623	0.943446	1.24279	1.22739	1.14567	0.845496
ENSBTAG00000048958	1.85514	1.1699	1.711742	1.75897	1.80405	1.767674
ENSBTAG00000048960	58.6159	48.6579	44.4831	32.2454	47.7115	43.0733
ENSBTAG00000048962	4.76267	4.03033	4.97527	3.99784	3.01157	4.4437
ENSBTAG00000048963	7.03004	2.76114	5.73895	3.58495	4.4527	5.87008
ENSBTAG00000048965	16.6336	15.4107	14.0431	13.5461	15.4003	15.5352
ENSBTAG00000048966	3.36554	3.91349	6.77959	7.76619	6.45848	5.53283
ENSBTAG00000048968	0	0	0	0	0	0
ENSBTAG00000048971	61.0584	19.474	35.1822	30.5115	45.1869	46.298
ENSBTAG00000048974	2.76539	1.79487	2.94364	1.80376	2.68841	2.46947
ENSBTAG00000048975	15.7069	10.7311	15.1032	13.1798	14.9109	13.5374
ENSBTAG00000048976	6.60358	3.96453	8.22501	3.90126	4.36607	4.23165
ENSBTAG00000048978	0	0.0501454	0	0.12442	0	0
ENSBTAG00000048980	72.0449	38.173	27.4369	32.3378	58.2884	50.3132
ENSBTAG00000048983	0.454847	0.923743	0.605736	0.686843	0.480799	1.06299
ENSBTAG00000048984	1.84176	1.83851	2.6396	2.59591	2.32628	2.34454
ENSBTAG00000048985	1.33394	1.61648	1.74861	0.0498125	1.03255	1.60193
ENSBTAG00000048987	0	0	0	0	0	0
ENSBTAG00000048988	0	0	0	0	0	0
ENSBTAG00000048989	1.48086	4.49125	2.19988	1.01301	1.45188	3.10177
ENSBTAG00000048990	1.32374	0.993824	1.37277	0.786654	1.08299	0.596999
ENSBTAG00000048991	7.73619	10.0627	10.455	4.48164	8.93734	5.77681
ENSBTAG00000048992	0	0.170838	0	0.549256	0.552445	0
ENSBTAG00000048993	0	0	0	0	0	0
ENSBTAG00000048994	0	0	0	0	0	0
ENSBTAG00000048997	0	0	0	0	0	0
ENSBTAG00000048998	0	0	0	0	0	0
ENSBTAG00000048999	0.46343500833274	0.4933460491556	0.120744	0.200951	0.330147	3.082191
ENSBTAG00000049001	67.4671	38.7114	56.7863	30.9186	38.1125	36.4844
ENSBTAG00000049002	28.4696	32.94	28.451	21.6414	21.1432	26.7194
ENSBTAG00000049004	0	0	0	0	0	0
ENSBTAG00000049006	0	0	0	0	0	0
ENSBTAG00000049010	4.35702	3.94163	3.24313	3.50468	3.824	4.58362
ENSBTAG00000049011	0.827235	0.748843	0	0.419478	0.459002	0
ENSBTAG00000049012	0	0	0	0	0	0
ENSBTAG00000049013	0	0	0	0	0	0
ENSBTAG00000049014	3.809239	3.00661	3.37927	3.508410329694	3.974660134163	3.84184000022034
ENSBTAG00000049015	0	0	0	0	0.472037	0
ENSBTAG00000049016	0	0	0	0	0	0
ENSBTAG00000049017	0	0	0	0	0	0
ENSBTAG00000049018	0	0	0	0	0	0
ENSBTAG00000049019	0	0	0	0	0	0
ENSBTAG00000049020	0.122644	0	0.130194	0	0	0
ENSBTAG00000049025	0	0	0	0	0	0
ENSBTAG00000049026	4.15143	4.46474	4.55642	3.19592	4.64947	4.3446
ENSBTAG00000049027	0.953252	1.32799	0.726557	0.411197	0.720857	0.511219
ENSBTAG00000049029	56.1553	74.531	72.2232	44.049	69.9069	29.7548
ENSBTAG00000049031	0	0	0	0	0	0
ENSBTAG00000049032	0	0	0.425205	0	0.980688	0
ENSBTAG00000049034	0	0	0	0	0	0
ENSBTAG00000049035	43.5838	42.6021	32.3063	28.9344	30.1403	40.2695
ENSBTAG00000049036	2.1178	1.35588	1.34282	0.713452	2.2543	0.962813
ENSBTAG00000049039	0.0995661	0.0805715	0.104665	0.334387	0.175097	0.121769
ENSBTAG00000049041	0	0	0	0	0	0
ENSBTAG00000049042	2.72091	1.03211	2.76201	3.5222	1.5993	3.4882
ENSBTAG00000049043	0	0	0	0	0	0
ENSBTAG00000049044	0.285339	0.468895	0	0	0	0
ENSBTAG00000049045	0	0	0	0	0	0
ENSBTAG00000049046	0	0	0.0668444	0	0	0
ENSBTAG00000049047	0	0	0	0	0	0
ENSBTAG00000049052	2.03155	1.10313	1.41184	2.02982	1.78731	2.89044
ENSBTAG00000049055	0.767063	0.52773	0.795364	0.499284	0.243211	0.551873
ENSBTAG00000049056	0	0	0	0	0	0
ENSBTAG00000049058	2.43444	6.084	4.97284	3.99508	3.50758	6.3013
ENSBTAG00000049062	0	0	0	0	0	0
ENSBTAG00000049063	0	0	0	0	0	0
ENSBTAG00000049066	0.64959	0.391865	0.665205	0.351395	0.310625	0.369986
ENSBTAG00000049069	3.31761	4.24145	2.19397	5.1977	5.42141	10.2657
ENSBTAG00000049070	0	0.621356	0	0.384584	0	0
ENSBTAG00000049073	0	0	0	0	0	0
ENSBTAG00000049075	0	0	0	0	0	0
ENSBTAG00000049076	0	0	0	0	0	0
ENSBTAG00000049078	0.0636884	0	0	0.128262	0	0.117938
ENSBTAG00000049079	0	0	0	0.208827	0	5.51622
ENSBTAG00000049080	0	0	0	0	0	0
ENSBTAG00000049081	0.0820531	0	0	0	0	0
ENSBTAG00000049082	1.81497	0.419557	1.38431	2.59932	0.547629	0.493029
ENSBTAG00000049083	0	0	0	0	0	0
ENSBTAG00000049084	0	0	0	0	0	0
ENSBTAG00000049086	0	0	0	0	0	0
ENSBTAG00000049090	0	0	0	0	0	0
ENSBTAG00000049091	0.688183	0.377408	0.299518	0.295448	0.680972	1.03833
ENSBTAG00000049093	0	0	0	0	0	0
ENSBTAG00000049097	0	0	0	0	0	0
ENSBTAG00000049098	5.6526	5.56512	5.31807	5.15717	6.47839	6.51235
ENSBTAG00000049102	0.89487	0.39477	0.359382	0.649145	0.442831	1.23037
ENSBTAG00000049103	0	0	0	0	0	0
ENSBTAG00000049104	0	0	0.443278	0	0	0
ENSBTAG00000049107	0	0	0	0	0	0
ENSBTAG00000049108	0.125698	0.0849422	0.0443274	0.0421812	0.110203	0.0384647
ENSBTAG00000049109	3.36521	2.68905	8.03561	4.73817	4.98408	8.22789
ENSBTAG00000049110	0	0	0	0	0	0
ENSBTAG00000049111	2.81	10.1245	8.32334	17.5513	12.6547	25.842
ENSBTAG00000049112	0.202748	0.164993	0.215374	0.272578	0.285445	0.125364
ENSBTAG00000049114	0.580664	2.34507	4.01782	3.19142	2.44375	1.10624
ENSBTAG00000049115	0.961489	0	0	0.473817	0	0
ENSBTAG00000049116	0	0	0	0	0	0
ENSBTAG00000049117	0.040537	0.0328883	0.042957	0	0.0854002	0.298877
ENSBTAG00000049120	0.0375831	0.060979	0.0398168	0.0378392	0	0.138467
ENSBTAG00000049121	11.7949	6.88485	8.59404	7.96706	9.85303	6.62039
ENSBTAG00000049122	0.5827453	0.689179	0.772155	0.9460648	1.247653	0.861138
ENSBTAG00000049123	0	0.0281397	0	0.0174685	0	0
ENSBTAG00000049124	0	0	0	0	0	0
ENSBTAG00000049125	3.02442	2.60314	3.00862	4.97601	3.45698	1.69837
ENSBTAG00000049126	0	0	0	0	0	0
ENSBTAG00000049127	1.93241	1.02094	1.78978	1.85574	1.60259	1.87893
ENSBTAG00000049128	0	0.247971	0	0	0	0.546232
ENSBTAG00000049132	0	0	0	0	0	0
ENSBTAG00000049134	268.338	187.483	269.988	222.142	254.268	270.477
ENSBTAG00000049135	9.58315	2.92257	2.86849	4.9545	4.74771	6.08642
ENSBTAG00000049136	20.9186	12.0787	28.7373	41.1041	18.2163	26.7628
ENSBTAG00000049140	0	0	0	0.0362987	0.272599	0
ENSBTAG00000049144	0	0	0	0	0	0
ENSBTAG00000049147	4.5948	3.03849	4.47787	4.45318	6.31864	4.27268
ENSBTAG00000049148	3.73824	3.14783	4.07664	2.4072	4.00456	3.6857
ENSBTAG00000049152	0.882665	1.20359	1.07398	0.643641	1.44173	0.67882
ENSBTAG00000049154	0	0	0	0	0	0.182987
ENSBTAG00000049155	0	0	0	0.88339	0	0
ENSBTAG00000049156	13.2312	14.6233	20.1232	16.6125	17.7321	18.622
ENSBTAG00000049157	0	0	0	0	0	0
ENSBTAG00000049158	4.5511849	3.01719	4.58207	3.391955	4.15985	5.67343
ENSBTAG00000049159	0	0	0	0	0	0
ENSBTAG00000049160	0	0	0	0	0	0
ENSBTAG00000049161	0	3.40688	2.13275	0	4.40414	0
ENSBTAG00000049163	7.3148977	6.301427	9.2741134	10.6726840002902	9.73898460048613	10.5717590004787
ENSBTAG00000049165	2.47055	3.79262	3.93731	3.91378	4.57585	6.19874
ENSBTAG00000049166	0	0	0	0	0	0
ENSBTAG00000049167	0	0.655482	0.692185	0.696828	0.727545	2.44058
ENSBTAG00000049168	2.51507	3.05461	8.32844	1.51332	2.12578	4.30286
ENSBTAG00000049169	0	0	0	0	0	0
ENSBTAG00000049171	0	0	0	0	0	0
ENSBTAG00000049172	0	0	0	0	0	0
ENSBTAG00000049173	1.50974	1.12464	0.670963	1.01325	1.33118	0.471478
ENSBTAG00000049174	0.0624828	0.0507107	0	0	0	0
ENSBTAG00000049176	5.26276	2.93613	4.56298	3.49077	3.33933	4.27793
ENSBTAG00000049178	0.364911	0.0592387	0.232653	0	0.350719	0
ENSBTAG00000049179	0	0	0	0	0	0
ENSBTAG00000049182	0	0	0	0	0	0
ENSBTAG00000049183	106.144	128.523	155.776	160.704	188.186	104.435
ENSBTAG00000049184	0	0	0	0	0	0
ENSBTAG00000049185	0	0	0	0	0	0
ENSBTAG00000049186	0	0	0	0	0	0
ENSBTAG00000049188	0	0	0	0	0	0
ENSBTAG00000049189	2.65636	0.956977	2.21791	4.62761	3.00295	1.77975
ENSBTAG00000049190	0	0	0.139551	0	0.276862	0
ENSBTAG00000049192	0	0	0	0	0	0
ENSBTAG00000049193	2.32326	1.91077	2.93513	2.19447	2.24724	2.92169
ENSBTAG00000049196	0	0.131213	0	0	0	0
ENSBTAG00000049198	0.658627	1.60352	1.54611	1.59215	1.0682	0.844561
ENSBTAG00000049200	0	0	0	0	0	0
ENSBTAG00000049201	1.5093	1.07284	1.19124	1.12893	1.47664	1.46047
ENSBTAG00000049202	0	0	0	0	0	0
ENSBTAG00000049203	14.0855	12.1434	10.8042	13.4395	13.9093	11.58
ENSBTAG00000049205	0	0	0	0	0	0
ENSBTAG00000049207	4.94149	6.29461	6.98931	5.28301	4.83525	5.18032
ENSBTAG00000049208	0	0	0	0	0	0
ENSBTAG00000049209	0	0	0	0	0	0
ENSBTAG00000049212	0	0	0	0.252413	0	0
ENSBTAG00000049213	0	0	0	0	0	0
ENSBTAG00000049214	0.425438	0.892059	0.209399	1.12704	0.256577	0
ENSBTAG00000049215	2.56602	0.217809	0.852934	2.07273	3.2665	2.03057
ENSBTAG00000049216	0	0.0548652	0	0	0	0
ENSBTAG00000049217	34.7442	36.9538	41.3948	50.5734	56.7496	47.6627
ENSBTAG00000049219	0	0	0	0	0	0
ENSBTAG00000049220	6.55666	1.8749	0.979217	4.61876	10.2211	6.23772
ENSBTAG00000049221	0	0	0	0	0	0
ENSBTAG00000049222	0	0	0	0.113282	0	0
ENSBTAG00000049223	35.9717	114.575	53.658	19.2921	37.2494	20.5026
ENSBTAG00000049224	0	0	0	0.000837509	0	0
ENSBTAG00000049225	0	0	0	0	0	0
ENSBTAG00000049231	0	0	0.228121	0	0	0
ENSBTAG00000049232	0	0	0	0.1008	0.105867	0
ENSBTAG00000049233	14.967463	13.882596	14.223516	13.1934509823	14.70729	16.017176
ENSBTAG00000049235	2.12971	2.20091	2.40839	2.43847	2.69174	2.69766
ENSBTAG00000049237	0	0	0	0	0	0
ENSBTAG00000049238	8.15297	5.41454	8.076	5.05663	6.73162	9.78856
ENSBTAG00000049239	1.42213	0.833226	1.00694	1.05472	0.828721	1.98557
ENSBTAG00000049240	1.28885	0.758252	0.949218	0.705337	0.621868	0.708058
ENSBTAG00000049241	0	0	0	0	0	0
ENSBTAG00000049243	0.939003	0.857437	0.595365	0.442147	0.843016	1.22761
ENSBTAG00000049245	0.590581	0.238894	0.632255	0.295873	0.623429	0
ENSBTAG00000049247	0	0	0	0	0	0
ENSBTAG00000049248	3.87552	4.02829	5.11967	6.74697	5.24888	4.79664
ENSBTAG00000049252	1.27427	0.492583	0.844121	0.848342	1.01264	1.56952
ENSBTAG00000049253	1.1840838	1.20318	1.02054	1.3563466	1.30352	1.470919
ENSBTAG00000049254	1.33048	0	1.32759	1.35673	0	0
ENSBTAG00000049256	0	0	0	0	0	0
ENSBTAG00000049258	1.57385	1.29119	2.10082	1.38329	1.13138	0.668922
ENSBTAG00000049259	6.05529	2.19521	5.86759	5.39736	5.9606	6.51686
ENSBTAG00000049260	2.71138	1.99307	2.85234	2.17394	2.73906	2.56457
ENSBTAG00000049262	0	0	0	0	0	0
ENSBTAG00000049263	2.05442	3.77626	3.39935	2.06866	2.99518	1.90093
ENSBTAG00000049264	4.35475	3.91324	4.82795	3.77816	4.89251	2.17394
ENSBTAG00000049265	0	0	0	0	0	0
ENSBTAG00000049268	0.89756	0.537431	1.08187	0.388848	1.80236	1.42557
ENSBTAG00000049275	7.67969	7.62613	9.79639	9.97887	8.44572	6.59158
ENSBTAG00000049277	2.181355	1.33493	1.4693586	1.328871	1.745687	1.58036
ENSBTAG00000049278	0	0	0	0.0761815	0.0798707	0
ENSBTAG00000049284	0	0	0	0	0	0
ENSBTAG00000049285	0.0358419	0.116303	0.1139	0.0721717	0.184091	0.0660033
ENSBTAG00000049286	0	0.0831833	0.218107	0	0.108221	0
ENSBTAG00000049290	0	0	0	0	0	0
ENSBTAG00000049291	0	0	0	0.0347523	0	0
ENSBTAG00000049292	0	0	0	0	0	0
ENSBTAG00000049294	8.63062	2.97995	7.48909	12.5564	8.9109	10.6926
ENSBTAG00000049295	0.218175	0.0823304	0.134278	0.355895	0.214447	0.132926
ENSBTAG00000049297	1.57466	1.166551	0.740381	1.08501000160722	1.939897	1.07297
ENSBTAG00000049298	3.31761	2.54487	2.19397	3.11862	1.08428	2.05314
ENSBTAG00000049300	14.664	12.777	16.0072	10.436	14.0073	14.3651
ENSBTAG00000049302	1.43927	0.101038	0.729796	1.64456	0.725481	0.707986
ENSBTAG00000049303	0	0	0	0	0	0
ENSBTAG00000049304	0	0	0	0	0	0
ENSBTAG00000049305	10.9993	10.2568	6.36686	4.65958	6.33263	3.90415
ENSBTAG00000049306	35.44	51.034	52.5997	50.7068	53.4701	44.0809
ENSBTAG00000049308	0.247949	0.234535	0.189337	0.374411	0.289716	0.353577
ENSBTAG00000049309	44.9866	49.5256	43.6174	37.684	49.5923	48.1871
ENSBTAG00000049311	0.655317	0.589163	0.37371	0	0.848324	1.70749
ENSBTAG00000049312	0.515461	0.933193	1.19717	0.830717	1.0616	0.925208
ENSBTAG00000049313	6.02577	2.85789	4.07259	2.56646	3.71266	3.95444
ENSBTAG00000049315	0	0.0470691	0	0	0	0
ENSBTAG00000049316	0.0829054	0	0	0	0	0
ENSBTAG00000049317	4.97054	4.45987	5.11864	2.06793	1.45196	2.69406
ENSBTAG00000049318	10.1661	11.2444	14.8462	18.4844	13.8289	8.65215
ENSBTAG00000049319	0	0	0	0	0	0
ENSBTAG00000049320	0.611976	0.468669	0.467541	0	0	0
ENSBTAG00000049323	333.632	270.712	293.663	420.23	303.566	319.657
ENSBTAG00000049324	0.0634435	0	0	0.127769	0.133849	0
ENSBTAG00000049327	0	0	0	0	0	0
ENSBTAG00000049328	0.322861	0.393627	0.172547	0.324883	0.342072	1.21654
ENSBTAG00000049329	0	0	0	0	0	0
ENSBTAG00000049333	0.194867	0.211776	0.201898	0.153024	0.230645	0.270762
ENSBTAG00000049336	0	0	0	0	0	0
ENSBTAG00000049338	1.64077	1.21583	2.22714	0.566773	1.34615	2.18098
ENSBTAG00000049339	5.43684	5.80427	6.52578	5.5874	6.8041	6.38233
ENSBTAG00000049340	0.198723	0	0.103315	0.0917178	0	0
ENSBTAG00000049341	1.94178	1.89326	2.79538	2.50829	2.19028	2.76544
ENSBTAG00000049342	0	0	0	0	0	0
ENSBTAG00000049343	2.80962	2.08564	4.75547	3.99404	3.71336	5.77537
ENSBTAG00000049344	0.318625	0.52122	0	0.651952	0.572579	0
ENSBTAG00000049346	0.62697359456	0.30058682567	0.2805874	0.4472617	0.5032846363263	0.6292504
ENSBTAG00000049347	0	0	0.195013	0	0	0.332667
ENSBTAG00000049349	3.68779	2.41616	3.5551	1.75604	2.6166	2.59217
ENSBTAG00000049352	0	0	0	0	0	0
ENSBTAG00000049353	0	0	0	0	0	0
ENSBTAG00000049354	0	0	0	0	0	0
ENSBTAG00000049358	2.40933	2.332318	3.190754	2.302485	2.71145	2.950752
ENSBTAG00000049359	0	0.129267	0	0	0	0
ENSBTAG00000049365	0	0.0404459	0.0528574	0	0.0525306	0.184078
ENSBTAG00000049367	0.590291	0.371224	0.54494	0.595923	0.503887	0.344696
ENSBTAG00000049368	19.53	12.5246	19.2503	17.2535	19.9153	20.6509
ENSBTAG00000049369	0	0	0	0	0	0
ENSBTAG00000049371	0	0	0	0	0.176335	0
ENSBTAG00000049374	0	0	0	0	0	0
ENSBTAG00000049376	0	0	0	0	0	0
ENSBTAG00000049377	0	0	0	0	0.193627	0
ENSBTAG00000049379	0.610527	0.653371	0.690294	0.272148	0.5576	0.280039
ENSBTAG00000049380	0	0	0	0	0	0
ENSBTAG00000049381	0	0	0	0	0	0
ENSBTAG00000049382	5.35886	8.14376	9.64138	11.5322	9.35967	14.3667
ENSBTAG00000049383	69.261331	56.6187	78.360895	65.6463	71.9074	57.1128
ENSBTAG00000049385	0	0	0	0	0	0
ENSBTAG00000049386	0	0	0.574591	0	0	0
ENSBTAG00000049389	4.9482	4.04463	5.01701	3.8599	4.23189	5.11671
ENSBTAG00000049391	0	0	0	0	0	0
ENSBTAG00000049392	2.228967	0.696421	0.200339	0.6900469	0.73736	0.646887
ENSBTAG00000049393	5.24148	3.28187	3.60592	4.83688	3.69281	3.87553
ENSBTAG00000049394	0.330506	0.321246	0.597759	0.365411	0.229994	0.266335
ENSBTAG00000049396	0	0	0	0	0	0
ENSBTAG00000049397	55.7489	53.8519	74.5413	45.554	44.6465	56.3551
ENSBTAG00000049399	0	0	0	1.73275	0	0
ENSBTAG00000049401	0	0	0	0	0	0
ENSBTAG00000049402	31.1981	36.940578	28.8097757	22.918	32.1161	35.8531
ENSBTAG00000049406	4.35535	4.61688	3.7605	4.56388	6.25993	8.70599
ENSBTAG00000049407	0	0	0	0	0	0
ENSBTAG00000049410	7.34873	6.65637	5.17542	7.21761	7.6357	14.5699
ENSBTAG00000049411	3.34652	4.25706	4.64113	4.36772	4.30865	6.70253
ENSBTAG00000049412	0.687457	0.539834	0	0	2.11088	1.30138
ENSBTAG00000049416	1.00371	0.584346	0.478125	0.794985	0.853619	0.493085
ENSBTAG00000049420	0	0.251677	0.331118	0	0.327383	0.593413
ENSBTAG00000049422	1.8237407	1.15719	0.702698	0.801635	0.593818	2.01504
ENSBTAG00000049426	0.617502	0.582345	0.671845	0.370592	0.754316	1.40244
ENSBTAG00000049430	0.62132	0.877093	1.20754	0.891879	1.00218	0.64902
ENSBTAG00000049431	0	0.662491	0	0	0	0
ENSBTAG00000049432	4.36685	2.66122	4.11151	2.6915	3.59834	3.88649
ENSBTAG00000049434	0.0330405	0.0270109	0.0701508	0.134481	0.0702064	0.609493
ENSBTAG00000049435	14.5299	11.3476	8.73605	13.596	14.5364	18.929
ENSBTAG00000049436	0	0	0	0	0	0
ENSBTAG00000049437	99.4134	89.9046	88.7574	80.0337	92.767	126.912
ENSBTAG00000049438	0	0	0	0	0	0
ENSBTAG00000049440	0	0	0.0786002	0.0744813	0	0
ENSBTAG00000049441	152.518	120.223	63.8146	104.071	78.0267	99.2547
ENSBTAG00000049442	0	0.0613206	0	0	0	0
ENSBTAG00000049445	0	0	0	0	0	0
ENSBTAG00000049448	0	0	0	0	0	0
ENSBTAG00000049451	0	0.195077	0	0	0.380838	0
ENSBTAG00000049452	602.375	631.277	521.382	586.276	584.82	759.048
ENSBTAG00000049453	0	0	0	0	0	0
ENSBTAG00000049454	0.0592668	0	0	0.119355	0.125004	0.109653
ENSBTAG00000049455	2.57622	1.57646	2.74276	1.73054	2.18535	1.09658
ENSBTAG00000049456	0	0	0	0	0	0
ENSBTAG00000049460	0	0	0	0	0	0.11393
ENSBTAG00000049463	0	0	0	0.429689	0	0
ENSBTAG00000049465	0.0428526	0	0	0	0.0902915	0.39512
ENSBTAG00000049468	0	0	0	0	0	0
ENSBTAG00000049470	2.79244	2.69454	3.12475	1.36051	2.34678	2.16981
ENSBTAG00000049471	0	0	0.0361802	0	0	0
ENSBTAG00000049473	12.77532	16.02266	13.651307	8.870359	15.735137	6.7932
ENSBTAG00000049478	1.86484	2.21951	2.86932	4.59847	2.21658	1.46096
ENSBTAG00000049479	0	0	0	0	0	0
ENSBTAG00000049480	0	0	0	0	0	0
ENSBTAG00000049481	5.73322	3.74799	5.5076	7.18435	5.86562	8.5922
ENSBTAG00000049482	26.6491	24.2059	26.8164	47.3717	29.6547	36.0838
ENSBTAG00000049483	21.4016	10.6859	9.6792	12.7394	15.2768	10.2328
ENSBTAG00000049484	0.665077	0.539077	0.237249	0.222625	0.469103	1.683
ENSBTAG00000049487	3.60217	2.59422	2.80888	2.49246	3.58775	2.48353
ENSBTAG00000049490	2.8635	1.85779	3.0535	2.25426	2.52151	2.0879
ENSBTAG00000049491	0	0	0	0	0	0
ENSBTAG00000049492	0	0	0	0	0	0
ENSBTAG00000049493	6.673988	3.7556398	4.2222	3.658991	5.935256	4.447209
ENSBTAG00000049494	0.475075	0.192637	0.351907	0.263053	0.124976	0.261825
ENSBTAG00000049495	4.76866	3.595126	4.8991691	3.70324	4.7876575	4.96638
ENSBTAG00000049496	0	0	0	0.0378392	0	0
ENSBTAG00000049497	4.87826	4.99547	5.12492	3.91062	5.14971	6.61213
