sample_SRR1205288	sample_SRR1205289	sample_SRR1205290	sample_SRR1205291	sample_SRR1205292	sample_SRR1205293	sample_SRR1205294
ENSRNOG00000000640	0.444408	0.279339	0.347572	0.216458	0.0866485	0.132968	0.306645
ENSRNOG00000000641	19.2481	17.0513	19.0822	18.6539	20.2725	16.6726	18.966
ENSRNOG00000000645	26.9736	22.9273	26.0804	22.3072	25.6632	23.2369	24.3206
ENSRNOG00000000648	13.5351	13.638	13.4695	11.7428	13.9164	11.9383	13.902
ENSRNOG00000000650	0	0	0	0	0	0	0
ENSRNOG00000000653	0.114837	0.0676145	0.112239	0	0.111776	0.0858082	0.056571
ENSRNOG00000000655	1.12062026474	1.212883	1.22703	1.20009	1.61678	1.25203536	1.50943
ENSRNOG00000000657	46.6877	63.4503	55.3349	50.9985	56.4595	45.5794	57.1312
ENSRNOG00000000658	4.818455	3.527293	4.518428	3.724028	4.07283	3.156878	3.950995
ENSRNOG00000000661	38.7868	36.99	35.1696	32.6976	34.6314	37.4889	32.3867
ENSRNOG00000000662	19.7749	14.1662	17.2653	16.567	14.3884	17.5499	15.5478
ENSRNOG00000000663	23.0161	23.0903	23.0194	23.6258	21.5534	21.4413	21.4763
ENSRNOG00000000664	22.3678	25.6019	21.7975	22.7687	23.7655	23.8463	19.8531
ENSRNOG00000000665	70.4869	60.7484	67.8628	57.919	58.0115	50.436	54.1278
ENSRNOG00000000691	0	0	0	0.130733	0	0	0
ENSRNOG00000000692	1.84119	2.39461	2.11425	1.6268	1.64469	1.84072	2.21193
ENSRNOG00000000693	64.296568	58.3575	63.4634	58.1831	52.388	49.4827	50.298
ENSRNOG00000000695	6.21423	6.1102	5.7128	5.044	3.85024	3.73423	3.81285
ENSRNOG00000000697	71.3257	63.3883	67.3879	66.006	61.3743	54.3376	57.2266
ENSRNOG00000000699	28.0771	23.2381	33.2258	28.8565	36.1775	40.4182	42.6681
ENSRNOG00000000700	8.80541	7.84012	9.54632	10.4267	11.2727	10.6372	11.9183
ENSRNOG00000000701	219.489	194.034	222.544	221.133	226.128	263.094	237.478
ENSRNOG00000000702	19.928	16.8354	19.1854	18.3438	18.2031	17.1621	17.5603
ENSRNOG00000000704	3.03213	3.14233	2.9975	3.74742	2.70062	2.39699	2.83341
ENSRNOG00000000708	78.2613	53.7508	62.2961	60.8135	51.5576	50.9652	44.7541
ENSRNOG00000000713	0	0	0	0	0.498479	0	0
ENSRNOG00000000715	0	0.049024	0	0.0506372	0.0608782	0.0622452	0.0614805
ENSRNOG00000000716	1.22114	1.31299	1.08645	0.722755	1.96105	1.00095	1.31589
ENSRNOG00000000718	16.4715	15.3703	15.3257	15.2673	16.0394	14.6716	15.2873
ENSRNOG00000000720	12.0473	9.14011	11.1741	10.484	13.0487	10.7006	11.0703
ENSRNOG00000000723	6.196196	4.06454	5.51373	5.86675	4.595007	3.40832	4.15963
ENSRNOG00000000726	0	0	0	0	0	0	0
ENSRNOG00000000728	3.38816	3.72307	3.55334	3.74354	2.85298	4.36718	4.06528
ENSRNOG00000000729	6.890865	6.86703	6.31351	7.23206	8.85773	8.93726	8.55973
ENSRNOG00000000746	0	0	0	0	0	0	0
ENSRNOG00000000747	0	0	0	0	0	0	0
ENSRNOG00000000748	0	0	0	0	0	0	0
ENSRNOG00000000749	0	0	0	0	0	0	0
ENSRNOG00000000759	0	0.129186	0	0	0	0	0.161655
ENSRNOG00000000763	21.91596	20.15437	19.32909	19.59075	17.54103	20.81491	22.48391
ENSRNOG00000000765	0	0	0	0.144798	0	0	0
ENSRNOG00000000767	1.24723	0	0.174565	0	0.352099	0.358639	1.23463
ENSRNOG00000000768	0.54741	0.43534	0.537204	0.19901	0.484018	0.831797	0.271763
ENSRNOG00000000774	730.99842445	788.91436	711.88001	709.710583	706.18291	634.25021	670.380110090439
ENSRNOG00000000775	265.155	257.638	303.781	257.331	318.864	334.505	302.862
ENSRNOG00000000777	53.85005	45.86183	25.45075	53.8515	43.26305	22.39639	52.92555
ENSRNOG00000000778	21.249082	17.094121	21.27502	23.737005	19.32356	23.348652	16.389467
ENSRNOG00000000779	43.11181	39.78453	38.18538	33.4627	37.442936	32.38116	34.34755
ENSRNOG00000000780	118.05838	112.68467	114.62983	115.12695	111.04434	107.31815	110.49184
ENSRNOG00000000781	4.736359	5.9079	8.1595	5.94842	6.404783	4.894751	9.57321
ENSRNOG00000000782	0.62826	0.247055	0.307193	0.306219	0.429521	0.125474	0.185895
ENSRNOG00000000783	0	0	0	0	0	0	0
ENSRNOG00000000785	41.12076	36.87429	34.395333	36.840313	34.26976	34.917198	32.97161
ENSRNOG00000000786	53.626277	49.776253	45.40681	47.232369	40.760291	44.70336	46.985507
ENSRNOG00000000787	0.72856	1.16886	0	1.41992	1.4383	0	2.79482
ENSRNOG00000000795	17.1922	12.3772	10.5077	17.8494	15.4245	13.5972	14.1408
ENSRNOG00000000796	16.1859	15.2379	16.6304	14.901	15.6	14.8115	15.7011
ENSRNOG00000000798	79.79476	82.4785405277	80.249254	86.12062	81.81925	74.97319	78.984466
ENSRNOG00000000799	79.39533	80.68553	80.27132	80.28111	79.66255	65.13938	74.09683
ENSRNOG00000000800	6.36735	3.546799	4.437328	4.614308	4.646845	3.87383	4.902792
ENSRNOG00000000801	10.1775	10.7481	12.3492	11.6745	10.6774	9.68038	9.74888
ENSRNOG00000000802	1.8209	2.51694	2.20712	2.36438	2.34133	1.99659	2.51224
ENSRNOG00000000804	86.125986	74.022834	76.29571	75.26555	75.27837	80.44932	72.390828
ENSRNOG00000000805	192.033	144.757	176.62	145.736	167.068	172.894	156.38
ENSRNOG00000000808	21.8535	18.3096	20.696	19.1931	18.8684	20.2113	18.2697
ENSRNOG00000000809	164.865850828	141.8049976252	142.54147950518	198.4993892	169.455653739502	128.996492	113.55645975
ENSRNOG00000000811	11.5574385	11.52305	8.24305	9.45606	7.99084	7.72086	8.69483243418
ENSRNOG00000000812	97.10644	89.172207	91.30497	99.518748	96.44553	109.511818	86.76869
ENSRNOG00000000814	105.715	91.661	102.605	87.7007	97.9827	91.136	100.225
ENSRNOG00000000815	13.8815	11.0634	13.6625	12.5245	14.4157	12.6125	13.283
ENSRNOG00000000816	4.698467	7.68583	8.33991	6.665885	6.55267	6.84083	6.41189
ENSRNOG00000000818	4.012559	2.362329	2.930715	2.28834	3.431892	3.70589	3.11176
ENSRNOG00000000823	17.1137	14.5101	16.1036	13.4682	14.9353	13.3506	14.1032
ENSRNOG00000000824	2.59097	1.719894	2.57127	1.98229	1.97683	2.35999	1.762221
ENSRNOG00000000825	0	0.0505613	0	0.104447	0	0.128398	0.126811
ENSRNOG00000000826	127.46004	114.53448	125.61469	117.56529	110.680619	116.22785	115.758589
ENSRNOG00000000827	7.32986	7.91413	8.484318	6.95542	8.918256	9.233728	9.231001
ENSRNOG00000000831	17.13844	13.68463	13.55578	18.53799	13.80461	15.76292	14.6296
ENSRNOG00000000833	28.074	23.1394	30.7947	27.4032	25.5946	28.0808	25.88216
ENSRNOG00000000836	3.75751	4.334785	5.60277	6.03727	7.76768	5.13322	4.22814
ENSRNOG00000000837	0.00185098	0.00139472	0.000528219	0.00172912	0.00180767	0.000722603	0.00275659
ENSRNOG00000000838	0.23348	0.258372	0.320064	0.266452	0	0.117	0.161655
ENSRNOG00000000839	31.150893	30.300893	28.180273	30.332942	31.83718	36.96033	26.040184
ENSRNOG00000000840	481.9416	399.5758	416.4123	444.4246	430.9462	432.3113	371.8119
ENSRNOG00000000841	503.5497	429.932855	454.3338	465.7943	406.9144	418.2789	412.0414
ENSRNOG00000000842	53.24187	45.68394	49.87984	50.654969	52.0451	47.98052	51.487634
ENSRNOG00000000843	1.32297	2.14895	1.95946	2.75073	1.37012	3.44463	1.99932
ENSRNOG00000000844	0.298244	2.37595	4.39341	0.978191	1.19337	1.5138	0.296482
ENSRNOG00000000846	0	0	0	0	0	0.270623	0
ENSRNOG00000000847	163.7365134583	162.192683	169.1631114	172.61971	176.17383	172.23954	171.22407
ENSRNOG00000000848	32.6592	30.7071	26.958	28.32539	29.5881	30.1873	23.7138
ENSRNOG00000000850	1.707098	1.66598	1.60132	4.072141	3.106962	3.155628	2.08197
ENSRNOG00000000851	76.20886	75.01797	76.01976	69.88983	69.61273	64.9366	63.11182
ENSRNOG00000000852	93.701142	87.975116	89.0932	82.38811	74.0471	66.913	71.93957
ENSRNOG00000000853	39.381442	36.184614	36.067968	27.64475	26.25541	43.09013	40.785494
ENSRNOG00000000854	0.357289	0	0.350052	0.291513	0	0.179797	0.353685
ENSRNOG00000000855	1.04809	0.819613	0	0	0	0.540665	1.05075
ENSRNOG00000000857	0.383213	0.215184	0.194992	0.400123	0.291797	0.248725	0.269904
ENSRNOG00000000858	12.76187	9.91383	8.59893	6.9348	13.73185	14.3068	7.27281
ENSRNOG00000000860	3.10545	2.63117	3.6529	1.96981	2.60276	1.45222	2.48749
ENSRNOG00000000861	1.9874	5.811775	3.315098	4.433055	4.44544	3.541107	6.33893
ENSRNOG00000000866	30.3968	31.9953	34.0843	34.574	34.5932	33.3949	33.6389
ENSRNOG00000000867	34.126720064643	37.392	34.9777400742458	39.2918260280085	34.90046047104	44.1310794589	31.957193154193
ENSRNOG00000000869	6.19488	4.1737	6.61692	4.52309	5.12964	5.03879	3.7982
ENSRNOG00000000871	2.10622	1.87974	2.50614	2.16902	2.6128	1.93031	2.02031
ENSRNOG00000000873	2.76853	1.79232	1.85776	1.6752	0.423786	1.57113	1.12406
ENSRNOG00000000875	113.52577	93.14867	107.6975	105.307126	99.43152	93.2051	87.646435
ENSRNOG00000000878	2.49717	1.18889	1.5424	1.65506	1.60501	2.55975	0.972306
ENSRNOG00000000879	62.5952	47.8805	59.1606	53.4469	53.3772	53.5415	47.196
ENSRNOG00000000881	20.4876	17.8007	19.7789	19.8853	19.8848	19.529	20.386
ENSRNOG00000000885	11.1769	12.6209	12.3047	10.5992	12.8222	9.18164	13.1941
ENSRNOG00000000886	12.2819	10.0956	16.4207	6.20518	9.08784	4.50866	6.64102
ENSRNOG00000000887	0	0	0	0	0	0	0
ENSRNOG00000000888	104.841	107.32	103.371	111.039	117.8	120.699	118.563
ENSRNOG00000000889	0.890318	0.69597	0.866934	0.854052	0.555141	0.518703	0.570545
ENSRNOG00000000891	33.8854	24.853	27.6622	28.9675	29.8977	26.5003	25.6331
ENSRNOG00000000893	56.4926	49.9657	54.961414	50.6203	46.6823	35.5311	42.7207
ENSRNOG00000000894	55.165108217265	57.207845	54.11211	42.057659	46.25167	36.111	40.635706284727
ENSRNOG00000000895	20.97	20.2703	21.1548	18.7344	19.3067	18.366	18.1982
ENSRNOG00000000896	0	0	0.454769	0	0	0	0
ENSRNOG00000000897	0.666832	2.67522	1.04344	0.9752	2.73641	1.39873	1.71022
ENSRNOG00000000900	32.93746	27.96627	28.83264	29.41361	30.56957	32.28928	28.85423
ENSRNOG00000000901	84.9274	65.9789	55.5709	66.0375	65.3084	55.0237	60.1218
ENSRNOG00000000902	216.445	255.707	209.562	230.384	257.468	220.137	237.7
ENSRNOG00000000903	20.9846	13.9348	23.3313	17.8142	19.3842	16.5185	14.8055
ENSRNOG00000000904	0.391495	0.442662	0.423283	1.001536	0.302751	0.237838	0.30383
ENSRNOG00000000905	2.35586	1.78652	3.24372	2.12838	1.62312	2.44369	2.15312
ENSRNOG00000000906	2.0601	8.20718	5.0693	5.72312	5.1293	4.58	7.53844
ENSRNOG00000000907	6.02677	4.63401	6.06761	5.0517	4.6265	5.55592	5.63252
ENSRNOG00000000909	18.62281	17.60141	17.57667	17.915327	19.19257	15.803971	16.63052
ENSRNOG00000000913	6.384201	5.725225	6.30378	7.0619	6.063504	4.665547	5.132826
ENSRNOG00000000916	7.11614	4.16063	7.16484	6.09526	4.12953	1.50087	6.35784
ENSRNOG00000000917	52.5994	50.394	37.6121	41.6913	39.198	48.3211	45.3917
ENSRNOG00000000918	27.4059	26.1611	26.9966	29.8611	27.4456	33.3391	25.5434
ENSRNOG00000000920	13.0161	9.07365	13.4221	9.12236	10.6006	5.51289	9.09587
ENSRNOG00000000921	102.809	108.38	115.029	105.916	116.902	112.184	113.658
ENSRNOG00000000922	17.43687	15.75805	13.70636	15.3438	15.7824	13.50616	13.57102
ENSRNOG00000000923	120.50519	109.94148	117.059084	119.07557	119.79856	112.82482	114.52482
ENSRNOG00000000924	15.859541	12.739238	15.3518520421493	13.130205	14.16038	10.2009	10.838
ENSRNOG00000000925	17.4204	17.274098	17.651575	16.166234	13.86622	17.12216	18.47101
ENSRNOG00000000926	42.5518	41.455194	46.617903	55.849693	53.18348	44.497717	69.111577
ENSRNOG00000000931	100.41445	88.27002	99.44494	101.28118	91.51746	97.31985	94.5314
ENSRNOG00000000934	1.54345	1.38867	1.76455	1.53494	1.61031	1.30763	1.71403
ENSRNOG00000000936	35.7713	26.8944	32.9363	25.76582	29.4503	24.79127	22.50933
ENSRNOG00000000937	4.62082	5.88095	5.7672	4.34607	5.46201	4.12799	4.61718
ENSRNOG00000000938	313.469	283.546	271.068	298.584	280.151	279.909	262.58
ENSRNOG00000000940	11.6371	12.3322	11.9194	11.076	11.2393	10.7111	10.4971
ENSRNOG00000000942	15.3209	13.9931	14.9816	14.6936	13.2893	11.4126	13.4239
ENSRNOG00000000943	0	2.28695	0	1.16501	1.48356	0	0
ENSRNOG00000000952	1.56315	0.177116	1.09471	0.730021	0.221655	0	0.664102
ENSRNOG00000000954	45.5497	43.6937	43.0744	49.3557	39.4363	46.3658	45.0862
ENSRNOG00000000955	3.08463	3.26746	2.40381	2.32817	2.4922	2.82552	2.88497
ENSRNOG00000000956	13.16536	22.0342	19.09219	16.800867	20.2147	17.182678	23.1603
ENSRNOG00000000957	1154.64	1037.13	1118.2	1198.03	1200.75	1267.03	1208.52
ENSRNOG00000000958	1.79011	3.16355	3.32508	1.55283	2.46819	2.87353	2.18148
ENSRNOG00000000961	17.2334	17.9319	17.4555	17.286	18.1095	14.1437	12.1418
ENSRNOG00000000962	22.9293	16.0585	19.7666	19.3974	19.1544	17.9976	15.3169
ENSRNOG00000000963	6.02712	4.34973	4.36467	4.27664	4.83123	3.20598	3.60869
ENSRNOG00000000964	0	0	0	0	0	0	0
ENSRNOG00000000967	29.6947	28.1472	26.828	29.1909	29.7412	21.6623	22.6532
ENSRNOG00000000968	28.92306	31.83055	31.56215	31.477	31.84315	25.5503	31.4637
ENSRNOG00000000969	0	0	0	0	0	0	0
ENSRNOG00000000973	0	0.0759723	0.0943477	0	0	0.0965082	0.190411
ENSRNOG00000000974	25.9372	25.484	25.3687	27.2708	25.5018	21.2328	20.53
ENSRNOG00000000975	58.268	62.0529	64.078	64.0271	62.2905	51.5524	55.1495
ENSRNOG00000000977	38.63571	35.41995	37.7109	37.0681	33.587	27.3002	28.0538
ENSRNOG00000000979	7.31947	7.25507	7.02662	5.73018	5.2285	6.05222	6.66993
ENSRNOG00000000981	28.1369	27.2376	26.1799	28.632406	23.20021	22.68904	20.9095
ENSRNOG00000000983	9.03923	8.04657	7.85055	9.56401	8.94581	8.49004	8.26931
ENSRNOG00000000985	26.64327	31.53629	26.85782	29.10312	27.50291	23.119495	24.56207
ENSRNOG00000000986	19.53568	17.3252000002997	16.67756	16.957900252418	15.03274	15.81589	13.80735903
ENSRNOG00000000987	13.364984	12.967013	12.9758	11.930391	12.5575	12.390903	11.641545
ENSRNOG00000000988	22.6451	23.1066	24.3248	23.4069	20.9779	22.7519	22.1223
ENSRNOG00000000989	85.83784	72.603248	88.674981	98.564374	81.16836	92.589946	96.7210710254
ENSRNOG00000000990	123.33091	136.29861	132.31319	141.97364	136.20487	132.21294	142.0249
ENSRNOG00000000991	15.6265	19.8322	22.2414	19.3991	23.7776	23.2646	27.5557
ENSRNOG00000000993	0	0.413128	0.485948	0	0	1.00073	0
ENSRNOG00000000994	4.5489	5.56114	5.20186	5.40226	5.26674	3.28613	3.65911
ENSRNOG00000000996	453.175	497.29	466.053	503.418	505.235	525.894	487.196
ENSRNOG00000000999	20.47425	18.806369	20.894843	19.129068	18.60066	17.49388	17.970263
ENSRNOG00000001001	0	0	0	0	0	0.130707	0
ENSRNOG00000001003	49.1897	47.3083	49.3258	53.239	54.2476	52.811	56.2239
ENSRNOG00000001004	43.1435	38.2909	40.5488	34.54935	35.81743	30.15585	31.6207
ENSRNOG00000001005	0	0.117606	0.0757129	0.0629138	0.151418	0.0773709	0.229137
ENSRNOG00000001006	39.79298	48.13033	39.2729	42.82909	30.8901	31.363452	37.38387
ENSRNOG00000001007	2.03265	0.965501	0.685517	0.968221	1.1646	1.269513	0.968057
ENSRNOG00000001009	75.75895	71.25051	73.702119	88.81227	76.386236	81.763092	69.657534
ENSRNOG00000001010	77.438587	74.805325	68.87422	73.054494	67.136891	51.877557	65.01134
ENSRNOG00000001011	1.51802	1.27067	2.50638	1.85197	1.95217	1.23431	1.5924
ENSRNOG00000001017	0	0	0	0	0	0	0
ENSRNOG00000001027	0	0	0	0	0	0	0
ENSRNOG00000001030	328.1358	317.0312	320.541	309.9156	324.6793	332.7337	316.3134
ENSRNOG00000001031	0	0.450069	0.277597	0.695025	0.847162	0.573373	1.12361
ENSRNOG00000001032	43.118472	44.883275	42.955966	42.996018	47.23543426133	45.461216	45.946861
ENSRNOG00000001033	17.362	16.1898	16.9063	16.782	16.4475	16.73	15.6661
ENSRNOG00000001034	128.3463	107.3425	107.3697	103.622	104.8881	90.8535	92.0189
ENSRNOG00000001035	12.6688	11.2967	11.7022	12.868	11.4195	13.0089	11.8038
ENSRNOG00000001036	13.56264	9.13383	12.92011	9.26851	8.31001	9.88207	9.49467
ENSRNOG00000001037	16.4536	12.1654	15.4932	15.0173	16.6624	13.9212	19.9508
ENSRNOG00000001039	35.17747	36.57223	38.791314	34.55334	32.44713	32.64027	31.0726
ENSRNOG00000001040	17.0647	16.728766	14.60181	15.361	14.13731	13.9801	12.9757
ENSRNOG00000001043	10.6607	9.46933	12.0174	10.3922	11.6368	11.8979	9.52497
ENSRNOG00000001044	42.63884	39.7932	38.6019	40.79822	35.25181	42.11741	38.7139
ENSRNOG00000001047	50.5735	46.0031	51.5218	48.6854	47.172	35.37812	42.83445
ENSRNOG00000001048	4.028119	4.701319	5.57682	6.97513	4.71528	4.39588	3.81917
ENSRNOG00000001049	980.556	861.92	1218.56	957.53	963.944	1025.09	976.123
ENSRNOG00000001050	64.58667	52.18606	64.56761	53.7869	58.38079	53.29841	47.61037
ENSRNOG00000001052	8.66778	4.59337	7.01163	5.42053	4.81245	6.00058	4.19502
ENSRNOG00000001053	84.13	80.8608	84.0059	83.6274	81.8302	90.1859	81.4319
ENSRNOG00000001055	35.27049	31.91635	36.33617	35.41262	38.06469	33.28677	30.10795
ENSRNOG00000001056	53.8803	55.2486	56.3659	56.6815	62.3378	59.3243	49.8507
ENSRNOG00000001057	169.777	134.433	157.695	153.199	131.578	136.078	116.35
ENSRNOG00000001058	37.3889	35.8336	37.6519	36.5873	36.5963	34.6838	33.145
ENSRNOG00000001059	6.54925	5.57796	6.58002	5.9951	5.64201	5.99616	6.11486
ENSRNOG00000001060	42.9668	37.9834	43.2193	42.2784	43.7562	40.947	46.1027
ENSRNOG00000001061	31.5286	29.5993	28.948	30.5447	28.5756	28.5476	34.8983
ENSRNOG00000001062	32.446	39.317	34.7916	27.8925	33.7217	31.3263	31.2205
ENSRNOG00000001064	26.478785	26.183848	25.201242	26.01063	28.238434	19.57197	24.106489
ENSRNOG00000001065	16.95913	12.951424	16.17675	14.37337	14.229379	13.96778	13.064772
ENSRNOG00000001066	0	0	0	0.0420136	0	0.0516284	0
ENSRNOG00000001068	295.664842	273.03523	285.66798	267.61552	278.65863	272.248428	262.67436
ENSRNOG00000001069	17.7139	12.0516	13.9163	14.0669	12.5818	10.7961	11.5628
ENSRNOG00000001070	108.174	106.75	109.324	110.358	115.022	121.635	103.076
ENSRNOG00000001071	1.16786	2.0265	0	0.983903	0	0	0
ENSRNOG00000001072	30.441	23.73	29.6516	23.4647	24.2725	17.9619	24.3568
ENSRNOG00000001073	8.94999	16.50378	10.0953	12.425666	13.36175	8.51776	15.0567
ENSRNOG00000001074	4.45718	4.02144	4.297165	2.14702	3.44876	3.580144	3.821876
ENSRNOG00000001079	30.30527	31.77911	34.43488	35.36095	34.09378	30.82767	30.04099
ENSRNOG00000001080	95.2669	85.6226	96.3009	100.068	99.9377	102.346	99.362
ENSRNOG00000001081	12.3089	11.3727	11.8617	12.193	12.9641	10.8345	11.9689
ENSRNOG00000001082	15.1368	16.6054	14.2131	15.4643	13.2713	13.4052	12.8508
ENSRNOG00000001083	37.2877	30.0881	33.9242	35.0366	30.9759	30.5547	32.5648
ENSRNOG00000001086	11.5941	12.717	14.0014	12.9009	11.7708	12.6734	12.7483
ENSRNOG00000001088	9.94019	8.03333	9.61118	9.9678	9.7653	7.65633	7.666
ENSRNOG00000001090	4.58955	4.22879	5.16804	4.81563	4.80533	4.74527	4.07897
ENSRNOG00000001091	37.4482	38.1392	40.0789	35.6008	37.4491	34.1983	36.1929
ENSRNOG00000001092	0.481967	0.524126	0.57985	0.391145	0.325047	0.406534	0.438441
ENSRNOG00000001094	3.82774	4.30765	4.52769	3.72149	3.36397	2.63981	4.33247
ENSRNOG00000001098	35.746915	29.24451	34.809184	31.461563	30.40528	27.5310263	26.036288
ENSRNOG00000001099	4.54677	4.416173	3.896805	3.663055	3.97965	4.272974	3.428968
ENSRNOG00000001101	18.55034	16.57504	18.29887	18.04348	16.91017	14.4988	15.60327
ENSRNOG00000001104	5.93568	5.15856	5.98014	4.50884	5.06574	4.03334	4.78199
ENSRNOG00000001106	158.147	154.959	145.875	156.611	160.499	162.708	152.094
ENSRNOG00000001107	13.4618	11.8359	13.9212	10.4581	12.3249	9.97373	12.9974
ENSRNOG00000001108	17.1496	16.1012	15.8178	14.5492	17.0644	15.1851	15.0658
ENSRNOG00000001111	1.40226	0.942813	1.33106	1.33192	1.09024	1.02345	0.841689
ENSRNOG00000001113	123.073	110.937	117.736	117.827	105.039	100.069	105.35
ENSRNOG00000001114	41.9431	38.1846	43.3781	38.3932	39.5965	37.9754	34.5567
ENSRNOG00000001115	24.857	18.0107	22.7546	20.4392	17.3548	15.9158	15.0584
ENSRNOG00000001117	4.32138	4.62258	4.88919	3.56189	3.6451	2.57735	2.74946
ENSRNOG00000001120	13.20591	12.9688000549817	12.66257	11.29459	11.69647	11.003277	10.055688
ENSRNOG00000001123	17.4869	16.634	17.0431	16.1582	13.3198	11.5035	14.7
ENSRNOG00000001124	53.3104	47.1023	50.3208	48.4826	46.6642	44.058	41.7283
ENSRNOG00000001126	29.349775	28.382553	30.894234	24.588519	29.907644	20.279293	24.336297
ENSRNOG00000001128	15.6962	15.2721	17.4053	14.7681	15.6859	15.9206	13.8621
ENSRNOG00000001129	48.7536	38.8247	51.1649	40.2877	38.0664	28.5681	31.7831
ENSRNOG00000001130	11.92558	7.90161	10.00157	5.982847	8.45102	4.232356	4.638869
ENSRNOG00000001134	18.71206	16.866397	15.9679	18.274413	18.826992	19.81913	17.01337
ENSRNOG00000001135	173.368	169.148	175.612	156.915	165.3	146.818	148.623
ENSRNOG00000001136	910.6	922.846	906.775	973.394	884.601	977.838	950.12
ENSRNOG00000001138	28.359185	21.671426	25.40976	24.8119	24.7919	19.59376	21.38924
ENSRNOG00000001139	65.0537	68.8805	69.4246	67.8717	70.1668	65.3937	69.1509
ENSRNOG00000001141	8.25613	17.5969	11.3397	9.62737	7.99851	5.67071	11.6874
ENSRNOG00000001142	15.8407	15.595	17.7571	15.6354	16.9708	14.0215	15.2715
ENSRNOG00000001143	50.9169	91.0995	61.3313	59.2476	58.99074	44.61633	66.0455
ENSRNOG00000001148	492.033	438.916	475.002	481.893	477.246	484.055	459.749
ENSRNOG00000001149	17.76035	14.978347	16.1185	14.0854	13.42443	13.718002	13.908849
ENSRNOG00000001151	6.38349	6.64228	6.23272	5.83911	5.7487	6.88283	6.13116
ENSRNOG00000001152	2.04627	1.74161	1.9781	3.31605	2.17763	2.16556	1.3076
ENSRNOG00000001153	1.39111	1.38934	1.70939	0.857246	1.39842	1.77175	1.03921
ENSRNOG00000001156	22.1945	23.533	26.0497	24.3933	24.1844	18.4533	20.3538
ENSRNOG00000001157	0.428736	0.308645	0.174619	0.463903	1.044	0.783469	0.387292
ENSRNOG00000001158	44.556728	40.6373884	44.845576	34.2988	41.298	32.8023	35.5395
ENSRNOG00000001159	1.724344	0	1.94443	1.22502	0.50376	0	0.494573
ENSRNOG00000001160	37.483142	32.4105	31.3136	33.0731	33.6611	30.585276	31.4638
ENSRNOG00000001161	43.0854	42.6466	41.4295	41.6863	40.4623	43.0102	41.028
ENSRNOG00000001162	0	0	0	0	0	0	0
ENSRNOG00000001163	26.6214	25.3555	26.0692	25.7933	26.9518	25.4003	24.8646
ENSRNOG00000001164	0	0	0	0	0	0	0
ENSRNOG00000001165	0.152724	0.410429	0.199175	0.114888	0.267903	0.135334	0
ENSRNOG00000001167	0.0698032	0.0549187	0.0682694	0.0567193	0.204666	0.139474	0
ENSRNOG00000001169	5.03022	3.99205	4.67699	5.16532	3.31892	3.09967	4.91057
ENSRNOG00000001170	1221.61	1425.46	1313.05	1379.06	1361.05	1378.65	1441.06
ENSRNOG00000001171	28.117	26.5707	25.8765	26.7898	27.3661	32.0809	31.5487
ENSRNOG00000001172	69.5793	75.1101	69.9068	71.0418	73.5973	68.1412	71.908
ENSRNOG00000001173	54.95758	39.14304	57.31409	45.55563	68.79049	65.2859	39.40641
ENSRNOG00000001174	17.0035	15.1679	17.8391	17.4659	17.8834	16.917	18.3139
ENSRNOG00000001177	18.9682	14.3977	17.4694	17.7143	16.3094	14.8686	17.1193
ENSRNOG00000001178	46.2926	39.8479	45.0014	41.9488	43.1821	37.1514	37.7643
ENSRNOG00000001181	2.80951	2.98394	3.59744	3.30804	3.12317	3.74799	3.23698
ENSRNOG00000001182	169.4355	193.0316	159.9431	200.0328	175.5877	210.6282	212.9873
ENSRNOG00000001183	0	0	0	0.0327966	0	0	0.0398249
ENSRNOG00000001184	7.13511	6.38452	6.1957	6.11288	6.10782	5.95321	5.88623
ENSRNOG00000001185	336.674	297.321	310.569	321.537	299.114	325.053	284.814
ENSRNOG00000001187	0.780094	0.462895	1.11066	1.09145	1.00765	0.862855	0.816654
ENSRNOG00000001189	8.10888	6.21542	6.43	7.29485	5.66465	6.36096	6.67968
ENSRNOG00000001190	44.4411	38.2171	38.0395	37.6133	36.3195	35.3153	37.1741
ENSRNOG00000001191	20.7349	19.5742	23.8901	17.8101	20.941	22.562	17.8242
ENSRNOG00000001192	60.5463	64.996	76.4849	60.273	75.7629	77.4809	66.3326
