sample_SRR10334377	sample_SRR10334376	sample_SRR10334375	sample_SRR10334373	sample_SRR10334372	sample_SRR10334371	sample_SRR10334370
ENSMMUG00000000512	29.891378	17.849183	29.28215	26.504579	25.37914	18.014217	22.62703
ENSMMUG00000000513	11.36604	11.77175	11.44379	12.51148	14.30053	13.62548	9.12445
ENSMMUG00000000515	8.87227	6.877461	8.31074	10.897148	6.261635	4.955279	5.857447
ENSMMUG00000000517	3.69885	1.912073	4.151904	3.131579	3.630913	2.53814	2.414277
ENSMMUG00000000519	0.595156	0.506548	0.0895283	0.244619	0.491447	0.0563003	0.149671
ENSMMUG00000000520	1.35871	2.2822	5.41423	1.17819	1.13589	0.885502	1.7758
ENSMMUG00000000521	5.41865	4.45931	5.43715	3.07113	9.36333	3.9072	8.01594
ENSMMUG00000000522	115.1212	114.1373	91.8549	87.4097	97.10139	99.81357	119.1139
ENSMMUG00000000523	125.552	147.771	130.804	118.093	116.615	127.152	176.781
ENSMMUG00000000524	0.414939	1.746763	1.596049	2.76503	0.566924	2.399616	2.5061
ENSMMUG00000000525	11.0872	10.345	12.5572	14.0081	9.92573	9.58199	11.3802
ENSMMUG00000000527	5.474371	1.592917	4.16292	4.85853	4.68012	2.252442	2.115283
ENSMMUG00000000529	3.73777	2.85327	4.61271	3.97692	7.77801	3.33406	3.50362
ENSMMUG00000000531	0.330584	0.933496	0	0.968371	1.2742	0.260356	0.842103
ENSMMUG00000000534	1.54256	0.830685	1.75441	2.844155	2.74892	1.014185	1.942417
ENSMMUG00000000535	11.553	14.2059	15.9155	16.8536	15.7459	10.4462	15.0793
ENSMMUG00000000539	0	0	0	0	0	0.106355	0
ENSMMUG00000000540	1.18461	1.05568	1.73234	1.3939	1.76099	0.574572	1.27858
ENSMMUG00000000541	8.13795	6.338118	9.17857	10.22138	10.41638	5.82359	8.2399
ENSMMUG00000000544	8.59983	5.76461	8.7172	9.80583	7.66499	5.68517	5.60458
ENSMMUG00000000545	2.0838	0.538663	2.31065	2.72836	0.861609	1.48372	1.42066
ENSMMUG00000000546	1.833574196	1.524403	0.749675	1.60333	2.2315870125557	0.833832	1.04477
ENSMMUG00000000547	2.73026	2.27624	2.71098	4.40131	3.073056942	2.34127	2.92016
ENSMMUG00000000549	0.546145	0.822381	0.684981	1.12093	0.743641	1.20323	0.990318
ENSMMUG00000000552	0	0	0	0	0	0	0
ENSMMUG00000000553	15.60799	9.07662	14.32634	14.767703	14.129606	10.188166	9.803912
ENSMMUG00000000554	0.930887	0.996814	1.102928	1.249175	1.168146	0.540007	0.98763257195
ENSMMUG00000000556	2.530572	2.65269	3.74533	4.027510443694	2.563589	2.356125	1.753374
ENSMMUG00000000560	10.0722	9.87117	14.1823	10.0882	11.7067	8.2777	13.7512
ENSMMUG00000000561	0	0	0	0.086371	0	0	0
ENSMMUG00000000566	0.0363383	0.0551652	0.101585	0.304972	0.0924383	0.0968826	0.0483161
ENSMMUG00000000568	0	0.219577	0.1185490258445	0.1624360158685	0.431257	0.0747298	0.099257
ENSMMUG00000000570	0.0295649	0.192493	0.0334609	0.144622	0.0306183	0.163796	0.0558612
ENSMMUG00000000572	9.9664	10.7988	18.0295	7.89791	9.27141	13.4558	13.1984
ENSMMUG00000000573	38.748	24.2302	28.35597	25.2193	35.4876	17.13802	25.2028
ENSMMUG00000000576	5.022526	1.525229	3.380219	3.254969	4.96497	1.830507	2.829236
ENSMMUG00000000577	12.99483	11.108138	14.99953	14.3321	18.51196	10.55055	11.60068
ENSMMUG00000000578	0.30796	0	0	0	0	0	0
ENSMMUG00000000580	0.277799	0.158083	0.232723	0.729193676	0.411229	0.137851	0.0565777
ENSMMUG00000000582	22.49186	29.54659	28.43649	23.10406	25.77947	17.22313	20.72531
ENSMMUG00000000583	25.50066	22.34343	35.56944	43.25991	39.942	24.147107	26.42673
ENSMMUG00000000586	35.8319	25.6219	33.8969	33.4887	27.277	25.8559	29.9779
ENSMMUG00000000588	7.55122	7.30452	12.2597	12.1497	13.8297	8.55088	5.67837
ENSMMUG00000000589	19.64043	24.23371	21.34248	17.07341	20.97463	19.17864	25.29462
ENSMMUG00000000590	41.11899	38.03523	40.41349	43.5358	46.88165	40.39912	37.11815
ENSMMUG00000000591	9.98849	10.5249	15.5697	9.517231	8.99909	7.98893	7.581154
ENSMMUG00000000595	1.94748	4.85505	1.95021	3.54354	3.25257	3.65629	1.4651
ENSMMUG00000000596	40.96876	45.6907965709	50.89596	38.32898	39.03524	34.517920998353	39.1648
ENSMMUG00000000599	29.669099	27.939089	38.86843	30.961703	30.9007598802	32.154881	32.404565
ENSMMUG00000000602	39.91095	33.15292	47.31875	29.8886	31.64937	37.20018	30.30725
ENSMMUG00000000603	391.166	326.253	397.043	293.288	317.381	389.203	364.648
ENSMMUG00000000604	22.976992	15.543058	25.73286	16.769436	15.54724	15.32227	7.97789
ENSMMUG00000000605	17.074556	14.65346	15.78535	17.03567	13.76405	15.43698	16.15326
ENSMMUG00000000609	59.9798	63.973	60.347	55.5772	39.4836	57.2314	54.3966
ENSMMUG00000000610	12.1305	9.83886	12.3695	11.3761	11.5027	12.3279	8.42353
ENSMMUG00000000613	39.49444	28.31092	39.14261	40.14389	31.199301	27.54434	25.96163
ENSMMUG00000000615	9.33517	9.79704	10.1161	10.0113	9.27459	8.81685	7.50812
ENSMMUG00000000616	2.86454	2.05398	4.21118	8.1204	1.96586	2.23493	2.03464
ENSMMUG00000000617	66.503016	45.484	65.473706	55.7716	63.6204	41.558294	44.50508
ENSMMUG00000000618	38.29445	49.00797	48.98769	41.75515	50.40681	38.96821	41.00611
ENSMMUG00000000620	48.28802	33.70817	44.747752	40.81364	44.94588	32.74387	41.28357
ENSMMUG00000000623	5.917213	5.7087	6.12896	5.455463	5.88374	7.226949	7.348771
ENSMMUG00000000625	1.55827	0.851857	0.965114	1.42825	2.68231	0	0
ENSMMUG00000000628	21.289545	21.29447	28.434473	25.07996	25.68842	14.745782	20.59681
ENSMMUG00000000629	0.540891	1.32883	1.41192	1.93266	0.493901	1.70531	0.0908837
ENSMMUG00000000630	2.662438	2.657269	3.67408	4.078518	3.267338	2.021451	3.489916
ENSMMUG00000000632	22.08811	20.86702	27.09303	29.97958	23.76091	19.10626	20.81488
ENSMMUG00000000634	13.84431	23.99964	22.8012	18.18783	16.93384	17.78814	17.72046
ENSMMUG00000000635	6.900676	14.650145	7.746026	10.438826	5.321369	7.793907	9.274234
ENSMMUG00000000637	17.55509	10.597018	14.74686	13.65408	14.75723	6.58514	11.95555
ENSMMUG00000000638	0.800739	0.6053315	2.25082	4.144636	0.877342	0.3545077	0.9930775
ENSMMUG00000000639	107.661	203.663	106.893	187.63	170.175	175.466	143.722
ENSMMUG00000000641	0.951799	1.13844	2.64795	2.99195	1.6972	0.705483	1.40617
ENSMMUG00000000642	3.71651586959	4.316252	6.085214	6.81339932268	5.48092	3.8619319	4.440185
ENSMMUG00000000643	9.955143	8.288347	10.603934	10.53458	14.6438	8.563545	8.044183
ENSMMUG00000000644	16.56787801895	24.92206288	24.384308	25.346441	28.181949	28.625675	34.09227
ENSMMUG00000000645	3.12496	3.83049	6.78932	4.24803	5.44156	4.37886	3.05737
ENSMMUG00000000647	0	0	0.4293391	0.410428	0.312425	0.188288	0
ENSMMUG00000000648	0.609452	0.488948	0.403414	0.754937	0.401525	0.648832	0.33399
ENSMMUG00000000649	15.82554	7.34593	15.724	19.61777	7.914834	8.97191	7.00143
ENSMMUG00000000651	0.0357221	0.121864	0.0428704	0.262308	0.156017	0.10514	0.1787
ENSMMUG00000000652	26.7718	35.9374	37.0998	33.0187	32.5093	26.2882	29.1674
ENSMMUG00000000653	569.76717	742.322541	632.72811	560.63702	619.52035	575.690314	606.113529
ENSMMUG00000000654	3.31597	1.53935	4.4443	2.54046	2.88748	0.905423	1.36476
ENSMMUG00000000655	5.16025	5.115568	4.48796	6.072096	4.936782	4.342095	4.155488
ENSMMUG00000000657	0.299415	0	0.905687	0	0.164681	0	0.304405
ENSMMUG00000000658	1.83093	1.03121	1.13128	2.90124	2.26461	0.371831	2.26089
ENSMMUG00000000659	0	0	0.192217	0.0656936	0.174833	0	0
ENSMMUG00000000660	0	0.0801665	0	0.0580162	0.154585	0.105809	0
ENSMMUG00000000661	2.81934	3.20044	3.11406	4.242	2.88399	3.57923	2.75582
ENSMMUG00000000662	4.867814	14.36383	9.67523	13.231817	6.651703	7.93995	6.935928
ENSMMUG00000000663	2.3501597455	3.194532	3.638818	3.591952	3.54703000243363	2.972891	3.602915
ENSMMUG00000000667	39.87653	22.85861	38.2993013	31.31631	39.511144	19.665045	22.3498285
ENSMMUG00000000669	20.3603	98.8681	52.75	40.0297	60.5747	98.6198	132.153
ENSMMUG00000000670	24.961441	16.63435	27.70037	26.614485	34.68734	18.581653	25.89544
ENSMMUG00000000671	306.475	160.92	315.492	290.851	358.975	143.182	184.089
ENSMMUG00000000672	0.495627	1.78141	0	0	1.10239	0.201646	0.363753
ENSMMUG00000000676	5.01865	3.26685	6.69556	6.41337	6.88804	3.19943	5.67057
ENSMMUG00000000677	17.3752	16.1696	18.4579	19.4205	20.4889	15.9342	17.4211
ENSMMUG00000000680	1.779558	1.1980525	2.52705	2.3471	1.41482	1.635567	1.01348252
ENSMMUG00000000681	4.052525	12.54057	4.516572	5.4967	12.31125	11.251256	17.80801
ENSMMUG00000000683	5.832	8.94229	7.15053	10.2752	5.86702	6.72846	4.44856
ENSMMUG00000000684	21.16533	15.6449	27.30541	20.47649	28.56761	12.27354	12.40952
ENSMMUG00000000685	0.156427	0	0.1883	0	0.085636	0.0588161	0
ENSMMUG00000000687	0.291868	2.615881	0.706094	0.20739	0.7263017	0.454904	0.610639
ENSMMUG00000000688	0.167274	0	0	0.0688764	0.191997	0.0707845	0
ENSMMUG00000000690	8.25462	8.50243	11.64449	14.387218	6.707001	6.911782	9.58515
ENSMMUG00000000694	0.4445385	0.4694585528	1.1047715	0.69894863	0.83187917	0.510876	0.56904682
ENSMMUG00000000695	15.312839	10.617822	16.53042	22.029213	20.7598	8.904131	16.41287
ENSMMUG00000000697	70.31754	65.4118	66.2489	65.889	72.985	43.80935	53.07913
ENSMMUG00000000698	4.425305004	17.4213	13.00715	17.86192	7.54910837	19.961	12.22681
ENSMMUG00000000699	3.99022	6.65322	7.720516	6.982963	7.75989	4.69018	6.49545
ENSMMUG00000000700	33.878959	44.164116	41.433424947	49.7484413949	33.038409	38.621293	42.46128
ENSMMUG00000000703	0.0824299	0	0.0994472	0.101385	0.0450179	0.0308165	0.206336
ENSMMUG00000000704	5.39945	3.13521	5.97044	5.59027	5.76988	2.6179	4.35649
ENSMMUG00000000705	0	0	0	0.0773991	0	0	0
ENSMMUG00000000706	13.0861743	8.358373	13.07095	13.31308	19.8978493	14.2766713	18.907821
ENSMMUG00000000707	1.11179	1.52583	1.23414	1.78713	1.34294	1.62606	0.890668
ENSMMUG00000000710	0.0887431	0	0.213046	0	0.10006	0.401101	0.178254
ENSMMUG00000000711	1.41737	1.03531	2.73665	3.43785	1.43844	0.975789	0.456759
ENSMMUG00000000712	6.17636	4.40784	6.99112	8.2705	7.47582	3.97455	4.09433
ENSMMUG00000000713	10.5068	8.3867	14.48693	12.39522	11.616265	10.35697	9.81438
ENSMMUG00000000715	2.01105	5.42465	6.29565	5.24789	3.87593	5.95928	4.97354
ENSMMUG00000000717	10.6558	15.2375	13.1516	12.5576	9.61582	11.8084	12.0326
ENSMMUG00000000718	26.56199	36.493547	32.96957	30.33186	20.297012	22.11747	26.97786
ENSMMUG00000000719	1.43454	2.01411	2.58736	2.43056	1.32372	1.98583	2.02334
ENSMMUG00000000722	2.248015	3.96804	4.78689	4.943797	4.887254	3.624645	5.194806
ENSMMUG00000000724	0	0	0	0	0	0	0
ENSMMUG00000000725	0	0	0	0	0	0	0
ENSMMUG00000000729	7.135397	9.66406	11.525505	15.308373	6.05552	3.871167	5.132211
ENSMMUG00000000730	0	0.0345318821314	0	0	0.06615383394877	0	0
ENSMMUG00000000733	0	0	0	0	0	0	0
ENSMMUG00000000735	28.48844	31.20408	28.15517427	31.30417	29.30456	26.093485	27.04355692948
ENSMMUG00000000736	14.64346	19.57812	20.20567	19.77638	18.87044	16.74326	15.84854
ENSMMUG00000000737	110.65533	104.47751	114.65746	87.59693	100.02888	108.62758	98.57318
ENSMMUG00000000738	16.2032	14.9491	12.3201	18.1082	14.1793	16.6655	9.71328
ENSMMUG00000000739	2.543691	2.770407	2.382878	3.09065	1.849818	2.70911	2.275106
ENSMMUG00000000740	14.51725	13.945987	18.10503	17.88773	17.89088	15.8212	16.24442
ENSMMUG00000000741	10.2106	11.5751	17.8167	9.30412	12.8903	9.21413	11.6531
ENSMMUG00000000744	0.100387	0	0.484133	0	0	0	0
ENSMMUG00000000747	40.4585	40.76	47.205	40.4045	43.1129	40.0464	41.8997
ENSMMUG00000000750	16.19724	26.83294716	22.958893	24.70738	28.100541	27.661173	32.8003078
ENSMMUG00000000751	19.7673	10.0075	14.5435	11.3322	14.0071	10.8148	9.36567
ENSMMUG00000000752	51.742315	39.879195	75.445217	71.095864	74.269812	59.766822	60.150091
ENSMMUG00000000754	10.490937	5.7296611291	8.926136	10.08075	12.86872	3.65935281436	6.9727077
ENSMMUG00000000755	4.16199	13.52998	8.52143	6.19471	3.33157	4.47737	10.648899
ENSMMUG00000000756	20.329343	16.393171	19.86627	19.809054	22.346122	16.951432	18.038226
ENSMMUG00000000757	40.687	34.32668	43.87417	41.5389	46.4075	32.480066	39.992314
ENSMMUG00000000758	8.780844	15.38508	11.2799	12.318919	8.15254	12.08401	19.096092
ENSMMUG00000000759	2.59301	0.689368	1.432669	2.0598522779	2.09559	1.41094	1.31391509
ENSMMUG00000000761	1.09836	0.935794	0.725974	2.02382	0.900576	0.856926	1.70787
ENSMMUG00000000763	18.12535	3.52252	11.4516	14.19986	10.19882	1.95937	9.226216
ENSMMUG00000000765	4.224448	2.44261200616867	4.644734	4.50762	4.246185	1.93450200824	3.262905
ENSMMUG00000000766	148.24391	129.767416032874	142.86958	144.00832	132.67444	116.418714	110.732069
ENSMMUG00000000767	5.70225	5.70163	6.79951	8.12889	6.90501	3.59309	5.82605
ENSMMUG00000000768	27.280159	10.4053670308415	24.336027	19.926772344913	28.76709955	12.453827	15.37835456955
ENSMMUG00000000769	1.72872878	2.620625	1.0782487714839	1.8654821	1.127392	1.5885787	1.88680200377904
ENSMMUG00000000775	3.01203	1.73607	2.19027	2.98054	3.15119	1.7227	1.99674
ENSMMUG00000000776	5.077924	5.10789	4.28558	3.077002	7.028146	5.28888	4.166082
ENSMMUG00000000777	23.40363348	27.307427	39.16517384877	41.985640529967	41.48664631243	30.215141295443	40.10429996759
ENSMMUG00000000782	0.780053	0.477781	1.51162	0.978055	1.8993	3.10373	12.8071
ENSMMUG00000000783	0.897859	0.807939	2.70349	10.0396	2.23215	0.564235	0.437802
ENSMMUG00000000784	0.76158	0.550133	1.24932	0.795984	2.19706	0.570055	1.04392
ENSMMUG00000000785	0.177805	0.100811	0	0.586304	0.0974072	0.470582	0.179224
ENSMMUG00000000786	3.96784	2.42283	3.11691	4.28977	3.80807	3.01843	3.53243
ENSMMUG00000000787	5.79532	4.67652	8.62371	6.49397	7.17466	3.5436	4.50042
ENSMMUG00000000788	0.142561	0.161808	0.171523	0.292797	0	0	0.215014
ENSMMUG00000000789	13.3412	6.26908	10.7011	13.0065	10.8831	6.20454	7.46779
ENSMMUG00000000790	33.1302	30.389351010915	40.12125	33.798088	40.3602	23.896551	31.055660124097
ENSMMUG00000000791	27.83941	32.30032	36.12477	26.64819	37.93007	28.96418	27.705135
ENSMMUG00000000792	94.417047	78.2712	88.19431	82.01055	90.078215	66.07916	79.5096
ENSMMUG00000000795	15.74193290194	14.726800365006	18.552335	19.27535	14.833075	11.275096	11.493855
ENSMMUG00000000797	3.895285691974	3.40143457101496	5.56420037721	5.07597948377	5.37160523	3.19485910067	4.3382040199481
ENSMMUG00000000798	8.44667	15.5827	23.756	26.462	16.5074	10.9725	12.8007
ENSMMUG00000000800	127.98988	108.57266	125.00158	128.61891	129.68458	97.65646	109.01589
ENSMMUG00000000801	75.3305	65.1908	80.6121	69.7398	70.5733	37.70266	47.7469
ENSMMUG00000000802	1.8578	1.318979	2.10476	2.87623	1.895223	0.72843000278503	1.17118
ENSMMUG00000000803	22.044	24.737053	25.86899	25.6323	24.5967	21.9646	23.354285
ENSMMUG00000000807	24.12207	18.14056	27.00104	20.741	23.17863	21.4854	21.47902
ENSMMUG00000000808	0.19165	0.15917	0.596336	0.369031	0.322096	0.367832	0.283331
ENSMMUG00000000809	638.95732	1167.42137	1017.318613	1002.253685	1560.785631	1284.79861	2095.635698
ENSMMUG00000000811	9.40303	24.9358413796	12.7976	15.43375536997	12.5347	12.84853351735	13.912343204
ENSMMUG00000000812	23.344902	26.908635	25.3636775874	23.86008	27.930673	15.462979	22.643845
ENSMMUG00000000813	0	0	0	0	0	0	0
ENSMMUG00000000815	0.123879	0.191358	0.134505	0.120518	0.121495	0.164742	0.111638
ENSMMUG00000000818	0	0	0	0	0	0	0
ENSMMUG00000000822	23.749994751	16.986140943092	24.214648	22.835734722	28.79977132456	17.029736	18.9608045
ENSMMUG00000000823	2.95988	1.95982	3.37081	2.74363	3.89548	2.373956	2.17728
ENSMMUG00000000824	0.59916639053	0.61235978341	0.51242530775	0.76059793518	0.65358106901	0.310444	0.32219522117
ENSMMUG00000000825	32.4992	22.3811	22.3307	21.2047	22.0443	20.6066	16.9995
ENSMMUG00000000826	0.695235	0.707335	1.97623	2.03045	0.99889	0.215491	0.329526
ENSMMUG00000000827	3.68405000073842	2.3123136	3.5856988806	3.04423000112316	3.6711699312	2.5407500239527	2.42474
ENSMMUG00000000828	9.547492	12.10128	9.89434	15.54863	21.79881	10.492619	21.335875
ENSMMUG00000000829	22.8991	22.6434	32.2443	26.7125	34.0089	20.418	23.9244
ENSMMUG00000000830	126.343	151.02	172.704	125.318	143.743	110.543	139.255
ENSMMUG00000000833	141.14729	163.83478	150.19832	147.34965	147.0297	89.6917	119.06038
ENSMMUG00000000835	0.345122	0.26104	0.37193	0.493013	0.107478	0.457722	0.164037
ENSMMUG00000000837	24.8427	20.3745	24.9414	25.3029	28.2868	26.7755	24.0798
ENSMMUG00000000838	58.8967635432228	49.6668800004693	65.19082	48.926967	46.98156	57.2690500537946	45.976550276327
ENSMMUG00000000839	0.31142	0.516936	0.447588	1.75049	0.248798	0.634681	0.228337
ENSMMUG00000000841	93.72958	100.45342	101.16552	122.72681	120.23794	91.04362	114.21168
ENSMMUG00000000842	17.23264	18.92099	16.09129	9.73977	15.10265	15.85286	12.191063
ENSMMUG00000000843	4.07256	3.6593	3.71391	3.86153	3.27681	3.36845	2.62614
ENSMMUG00000000844	12.91268	9.762804	15.00908	15.274692	18.369578	8.88234	12.071216
ENSMMUG00000000845	2.359317	3.37609	1.662862	1.453891	1.584038	1.413702	1.153665
ENSMMUG00000000846	23.7259	10.2761	52.178	59.3781	55.4072	34.0217	28.5708
ENSMMUG00000000850	831.065	116.531	418.711	63.6504	141.573	65.9155	129.463
ENSMMUG00000000853	4.53242	2.95888	5.90759	5.40263	6.11207	3.14204	2.80288
ENSMMUG00000000854	18.0679	10.842	13.9705	10.8871	16.5716	6.39184	10.5469
ENSMMUG00000000857	6.239255	6.36376	10.118788	11.213744	9.271654	7.723033	8.610645
ENSMMUG00000000860	13.74241	7.194651	8.77056	12.526632	8.4915	9.472155	6.53019
ENSMMUG00000000863	3.50902	3.86964	3.83687	4.46019	4.32471	3.50276	4.27559
ENSMMUG00000000868	7.19983	2.24914	3.88848	6.74298	3.5141	3.57771	5.43697
ENSMMUG00000000869	75.7767	93.7286	107.719	74.2213	97.8419	82.2322	117.39
ENSMMUG00000000870	1.45794	1.17921	1.34431	2.23128	2.12056	0.83104	0.836569
ENSMMUG00000000871	27.527259	34.3768948	31.60917	30.335309	45.489277	36.996893	56.342394
ENSMMUG00000000872	1.64827	1.57547	1.77215	3.28548	2.46844	1.51891	1.37168
ENSMMUG00000000873	32.79642	21.47784	29.38801	27.26176	36.10693	20.48785	25.48351
ENSMMUG00000000874	99.71997	66.3041	85.37152	99.9872	95.8432	77.098	63.81687
ENSMMUG00000000875	0	0	0	0	0	0	0
ENSMMUG00000000880	2.29517	3.20864	2.98063	2.73317	1.19155	1.00529	3.23829
ENSMMUG00000000881	20.943934	21.128194	29.96898	31.63396	30.30452	16.949524	20.75876
ENSMMUG00000000882	0.302268	0.572429	3.717259	11.64519	2.58778	0.186731	0.583484
ENSMMUG00000000885	17.1121	18.6748	27.0963	23.2285	20.8565	24.9611	24.1607
ENSMMUG00000000886	10.7021	14.1957	12.2201	12.2362	11.115	9.64806	11.8809
ENSMMUG00000000887	1.90878	4.12047	4.19637	2.778762	3.26005	4.93373	3.63255
ENSMMUG00000000892	9.99091	6.29958	6.67566	9.2592	12.5385	6.401103	8.23128
ENSMMUG00000000893	19.91186	13.1550864031724	18.2980379049056	18.0011717002383	21.463666	13.352529220098	17.545258278055
ENSMMUG00000000894	1.11676	1.05766	1.39715	0.913059	1.93202	0.654115	0.839251
ENSMMUG00000000895	8.096042	8.1390477457	8.21289	6.77684	5.75837597	7.46447	8.7252719324
ENSMMUG00000000896	1.977338	5.60781	2.8208	3.097147	2.85643	2.30061	3.495944
ENSMMUG00000000897	1.67788	0.973927	1.419847	0.833227	1.387071	0.446939	0.42377
ENSMMUG00000000898	24.4924	18.658139	29.5948	25.371349	29.0862	13.0164	17.9819
ENSMMUG00000000899	70.45278	34.329053	61.2344	45.04441	57.4479	46.0749	43.071347
ENSMMUG00000000901	0.849232	1.636881	1.933454	0.714952	0.771644	1.1752896	0.625289
ENSMMUG00000000902	0.376948	0.957998	1.765423	1.812717	0.200704	0.6240852	0.184679
ENSMMUG00000000903	4.742072	2.60984	2.631188	4.216905	8.00092	3.120582	5.7733
ENSMMUG00000000905	0.317574	0.540442	0.286735	0.326638	0.78241	0.477919	1.35864
ENSMMUG00000000906	20.6635	25.3696	23.26	16.8365	24.3368	14.3357	19.7337
ENSMMUG00000000907	2.64638	1.00354	3.8023	4.33397	2.43675	1.11102	1.21215
ENSMMUG00000000908	52.32109	74.80162	70.70204	58.87918	53.21149	56.5253	59.698561
ENSMMUG00000000911	4.15962	3.24033	2.12479	2.60511	1.90047	1.01041	2.16236
ENSMMUG00000000912	1.4189408	3.924104	1.14978511357165	4.867964	2.109204	1.537733	2.088962
ENSMMUG00000000914	8.263782	6.732881	8.520578	9.211133	10.961391	4.540564	4.450547
ENSMMUG00000000915	0.705698	0.551091	0.988312	1.386584	0.264722	0.231192	0.353197
ENSMMUG00000000916	13.7818	9.05374	11.43729	12.759879	14.1913	8.31152	10.6312
ENSMMUG00000000917	59.690891	53.173579	69.18243	67.30188	63.539520786275	59.674265	68.226522
ENSMMUG00000000918	67.0536161266	21.31775	45.6317	57.478004	76.49912	21.39326	46.396539
ENSMMUG00000000923	0	0	0	0	0	0	0
ENSMMUG00000000924	0.203657	0.0572429	0.0620823	0.12422	0.0555215	0.187704	0
ENSMMUG00000000925	0	0	0	0	0	0	0
ENSMMUG00000000931	24.89708	17.77061	24.856123	27.057711	29.241185	15.588148	22.24552
ENSMMUG00000000932	4.637167	5.89085	6.515759	6.625573	7.04911901	5.07852	8.528453
ENSMMUG00000000933	6.22682	6.00006	8.43786	7.70254	7.56734	4.24554	6.49189
ENSMMUG00000000934	2.66852	2.16431	2.44485	3.23135	2.91897	3.79349	2.42499
ENSMMUG00000000935	7.37048	10.7018	11.3886	12.3907	9.51205	7.24901	11.9535
ENSMMUG00000000937	17.31051	8.926256	23.558667	17.5247	11.59594	12.918997	10.732327
ENSMMUG00000000943	31.33385	25.376	42.453725231889	37.04319	33.76252	21.741134	24.98741
ENSMMUG00000000946	5.65171	15.0617	11.0452	8.24957	13.5228	16.3198	22.433
ENSMMUG00000000949	41.7278	18.4823	31.3955	41.3497	39.9162	22.3369	24.5122
ENSMMUG00000000951	11.605978003012	18.629984	11.91576	10.394833	10.580241	12.356845	15.83872409397
ENSMMUG00000000952	0.704986	0.286947	0.423471	0.329613	0.993828	0.485283	1.21162
ENSMMUG00000000953	21.5517	29.5323	28.0508	25.9043	23.9415	23.8168	22.5039
ENSMMUG00000000955	10.316	6.42711	11.19751	9.98999	12.73595173	5.54355	7.109756
ENSMMUG00000000956	6.790364	4.282458	8.391723322	7.682687	8.14141	4.4984935	6.353347
ENSMMUG00000000958	0.305866973	0.9870709	0.582094	0.6628825	0.6970996	1.3703523	0.66925
ENSMMUG00000000959	0	0.20523	0	0	0	0	0
ENSMMUG00000000960	65.744	46.0732	71.6357000015079	58.0882000470563	75.68504	41.6546	62.984217
ENSMMUG00000000962	73.7143	64.574026	89.002441	73.10711	86.400716	54.866119	76.284845
ENSMMUG00000000963	25.3303	13.447	34.1243	28.7115	30.3294	13.7829	15.2659
ENSMMUG00000000965	9.38722	7.06149	10.932	11.07639	16.34195	6.77878	16.6787
ENSMMUG00000000966	1.14544	1.163974	1.386958	1.4276117	0.88877693	0.706357	1.359561485
ENSMMUG00000000968	0.794353	0.491757	1.39025	0.830719	0.706193	1.29927	1.08929
ENSMMUG00000000969	4.04206	3.95787	6.1987	3.25828	2.9195	4.03525	2.96437
ENSMMUG00000000970	16.9887	23.0258	18.4229	22.8497	19.8689	22.2681	20.3019
ENSMMUG00000000971	3.138896	4.011387	8.31789	13.44297	4.819787	4.076909	2.495611
