sample_SRR8750645	sample_SRR8750677	sample_SRR8750709
ENSPTRG00000000787	90.61028	73.08369	54.03582
ENSPTRG00000000788	1.89994	1.21153	2.663417
ENSPTRG00000000790	13.986737	15.1536	8.139115
ENSPTRG00000000791	0.0723914	0.0590779	0.068684
ENSPTRG00000000792	0	0.064263	0
ENSPTRG00000000793	4.24648	2.26851	2.209492
ENSPTRG00000000795	0.231247	0.18862	0.551455
ENSPTRG00000000796	2.535803	1.67508	7.394275
ENSPTRG00000000798	11.53187	9.35706	6.98901
ENSPTRG00000000799	6.66208	4.874891	1.24927
ENSPTRG00000000800	6.67143	8.05783	5.34003
ENSPTRG00000000801	2.44239	1.452068	0.453022
ENSPTRG00000000802	15.527768	14.496874	15.9038000143538
ENSPTRG00000000803	30.82757	27.955896	35.50867
ENSPTRG00000000806	7.42176877793	8.8849964	4.01337
ENSPTRG00000000809	0.99803	1.22132	0.760109
ENSPTRG00000000810	10.4043	8.49574	9.90457
ENSPTRG00000000811	7.761146	5.103078	4.734038
ENSPTRG00000000812	0.0339838	0	0.0962734
ENSPTRG00000000813	7.28957	7.18387	10.1551
ENSPTRG00000000815	3.85134	3.64026	5.41854
ENSPTRG00000000816	4.24098	2.567191	5.92394
ENSPTRG00000000820	42.3899	36.8192	25.5632
ENSPTRG00000000822	0.18102	0.147536	0
ENSPTRG00000000823	14.7073	8.74012	6.21116
ENSPTRG00000000824	6.225993	4.47166	2.772707
ENSPTRG00000000825	28.107477	27.963501	23.3186
ENSPTRG00000000827	10.5693	7.57365	7.51734
ENSPTRG00000000829	51.6219	46.459221	70.427433
ENSPTRG00000000831	27.19899	15.310795	49.3154
ENSPTRG00000000832	16.650015	9.18884	6.96576
ENSPTRG00000000835	1.28194	0.14924	0
ENSPTRG00000000837	6.40448200137121	6.17978625252	8.587318
ENSPTRG00000000838	5.03453	2.49123	4.89265
ENSPTRG00000000839	0	0.159299	0
ENSPTRG00000000840	0.173462	0.905589	1.27180908
ENSPTRG00000000842	78.04511	14.50272	27.4251
ENSPTRG00000000845	51.20261	34.371463	28.91629
ENSPTRG00000000846	15.47367	3.223207	15.865631
ENSPTRG00000000847	0.127447	0.2254906	0.351765
ENSPTRG00000000848	5.178449	4.549592	6.401782
ENSPTRG00000000850	10.5724	7.66369	10.9434
ENSPTRG00000000852	121.55128	69.217043	110.906632
ENSPTRG00000000853	10.700725	8.580156	12.82443
ENSPTRG00000000854	6.798496	5.8932900460074	4.735112
ENSPTRG00000000855	2.43256	1.351277	0.636588
ENSPTRG00000000856	60.4119	46.1228	57.0628
ENSPTRG00000000857	91.6164	86.2893	21.7175
ENSPTRG00000000861	1.815653	1.47701	4.67392
ENSPTRG00000000862	0.0748587	0.0244535	0
ENSPTRG00000000863	9.78619	7.02792	1.66805
ENSPTRG00000000865	32.7348094	36.066	15.621
ENSPTRG00000000867	8.37465	7.3064200447124	5.4672
ENSPTRG00000000868	0.31023658	1.08784	0.294529
ENSPTRG00000000869	1.308929	0.61672235119	0.950161
ENSPTRG00000000871	32.91793	33.2661	22.2397
ENSPTRG00000000873	0.165959	0.0677607	0.117346
ENSPTRG00000000874	0	0	0
ENSPTRG00000000875	2.7353	1.31823	5.22396
ENSPTRG00000000877	7.88934	5.52901	1.58901
ENSPTRG00000000878	18.44488	16.38237	28.84
ENSPTRG00000000880	28.5259	34.1246	25.7054
ENSPTRG00000000881	6.6807	6.0310400176697	9.233316
ENSPTRG00000000882	22.11746	18.491096	14.330329
ENSPTRG00000000884	11.6214	11.6764	9.73415
ENSPTRG00000000886	1.25311170032	1.905141	1.778462
ENSPTRG00000000888	32.125036	23.314968	20.53762
ENSPTRG00000000889	12.8264	12.8473	6.65707
ENSPTRG00000000891	1.62855	1.57759403	0.197061
ENSPTRG00000000892	3.23911	3.83418	13.0099
ENSPTRG00000000893	9.49353	8.99645	42.7542
ENSPTRG00000000894	1.031952	1.17425	1.813121
ENSPTRG00000000896	11.551380123466	8.8320891	3.8587684
ENSPTRG00000000898	11.6799	9.38598	35.1538
ENSPTRG00000000899	125.942373009159	129.841285060011	97.608735
ENSPTRG00000000900	0.203491	0.415021	0.0968863
ENSPTRG00000000901	17.6663	17.8742	14.3223
ENSPTRG00000000902	39.2059	27.2976	63.106
ENSPTRG00000000903	0.0666485	0.163185	0.455104
ENSPTRG00000000904	1.84005	1.31787	4.66303
ENSPTRG00000000906	9.527	6.269911	4.533244
ENSPTRG00000000907	0.877833	1.23064	0.618911
ENSPTRG00000000908	1.61402	2.62176	1.87573
ENSPTRG00000000909	0.577656	0.306583	0.408857
ENSPTRG00000000910	1.52092	0.47758	0.147395
ENSPTRG00000000912	1.33006	1.15641	0.625098
ENSPTRG00000000913	43.0482	34.5418	34.0493
ENSPTRG00000000914	3.126606	2.298672	2.1947
ENSPTRG00000000915	118.650564	112.666704	43.3674
ENSPTRG00000000916	4.22715	0.451871	1.57133
ENSPTRG00000000917	8.00945	10.3464	9.14602
ENSPTRG00000000919	11.74248	8.126765	10.88137
ENSPTRG00000000921	0	0	0.245772
ENSPTRG00000000922	0.030572	0.12481	0.0865716
ENSPTRG00000000923	0.637016	0.866823	2.87451
ENSPTRG00000000925	16.36087	13.199851	21.83238
ENSPTRG00000000927	13.763656	8.700738	10.55775
ENSPTRG00000000929	24.0322	20.2945	31.1519
ENSPTRG00000000931	6.26958	4.98651	10.00138
ENSPTRG00000000932	29.0707	23.836	18.7831
ENSPTRG00000000934	4.13859	3.58813	8.11792
ENSPTRG00000000935	3.053844421087	2.37588	24.935329
ENSPTRG00000000937	3.66576	1.77185	35.1787
ENSPTRG00000000938	9.50152	8.50218	39.5867
ENSPTRG00000000939	1.51963	0.842377	4.31587
ENSPTRG00000000940	0.596838	0.604843	0.418332
ENSPTRG00000000942	1.71259	1.87276	4.24339
ENSPTRG00000000945	12.99591	9.34	20.03833
ENSPTRG00000000946	0.60105	0.122679	0.674293
ENSPTRG00000000947	19.65254	6.41169	15.683005
ENSPTRG00000000948	1.13573	0.167247	1.19329
ENSPTRG00000000952	2.36478	0.941159	1.63565
ENSPTRG00000000954	0	0.0523557	0.0302688
ENSPTRG00000000955	1.15469	1.36128	1.45925
ENSPTRG00000000956	1.63927	0.472026	0.825858
ENSPTRG00000000958	8.8112	7.96977	5.98205
ENSPTRG00000000959	3.34006	2.63987	2.91053
ENSPTRG00000000960	4.59191	2.776382	5.09986
ENSPTRG00000000962	5.963963	5.550137	5.652341
ENSPTRG00000000963	524.756	486.159	479.151
ENSPTRG00000000964	16.300052	15.56425	18.4170060089077
ENSPTRG00000000965	10.37502	5.322553	5.979197
ENSPTRG00000000966	16.322391	13.851916	20.495228
ENSPTRG00000000967	2.292795	1.965363	2.21851
ENSPTRG00000000969	16.0008	11.4096	17.9445
ENSPTRG00000000970	15.44747	10.628115	6.377771
ENSPTRG00000000971	10.728948	11.14828	10.27977
ENSPTRG00000000972	30.7781	28.778395	23.7202
ENSPTRG00000000973	13.96609	9.33338	12.96281937
ENSPTRG00000000975	2.071597	0.9994886	3.17044
ENSPTRG00000000976	17.46045	14.483327	20.47365
ENSPTRG00000000977	84.37815	13.168166	48.81187
ENSPTRG00000000978	7.448404	6.397391	5.31554
ENSPTRG00000000979	164.2855	99.79883	138.24174
ENSPTRG00000000980	20.4803	23.7439	17.12
ENSPTRG00000000981	4.20238	3.02982	3.34858
ENSPTRG00000000984	6.3296	6.398581	5.082003
ENSPTRG00000000987	25.096959	18.898934	26.85103
ENSPTRG00000000990	2.377347	1.156457	3.667408
ENSPTRG00000000992	22.8066	14.10789	14.11195654666
ENSPTRG00000000993	6.547307	4.291336	2.23085
ENSPTRG00000000994	19.6416	15.1415	6.796654
ENSPTRG00000000995	4.58598	2.87134	3.155302
ENSPTRG00000000996	0.328274	0.0893194	0
ENSPTRG00000000997	5.72708	4.90891	6.59688
ENSPTRG00000000999	31.07576	25.042089	40.446129
ENSPTRG00000001000	1.24367	0.803701	2.64823
ENSPTRG00000001001	6.74009	8.75536	9.223366
ENSPTRG00000001002	1.333151	0.879821	2.688365
ENSPTRG00000001003	6.99641	4.92769	8.10991
ENSPTRG00000001004	30.03684	25.73005	28.78378
ENSPTRG00000001007	3.01741	2.996784	1.46119
ENSPTRG00000001008	3.0298	2.93541	0.270242
ENSPTRG00000001009	2.913869	2.414120002852	10.02037
ENSPTRG00000001010	12.301383	9.27524	10.32659
ENSPTRG00000001011	2.90694	1.63394	3.34179
ENSPTRG00000001012	24.3855	19.5043	14.9257
ENSPTRG00000001014	37.0547	35.7495	21.299
ENSPTRG00000001015	9.97045	9.882249	3.16933
ENSPTRG00000001017	1.778553	0.960781	1.62517580226
ENSPTRG00000001022	24.6233	24.2178	18.8958
ENSPTRG00000001023	17.918112	8.241194	6.325786
ENSPTRG00000001024	1.063785	1.84623	0.7348760124229
ENSPTRG00000001026	2.321787	1.94662	2.718572
ENSPTRG00000001027	0.0563844	0	0.0533912
ENSPTRG00000001028	0	0	0
ENSPTRG00000001030	5.53109	6.23626	3.86241
ENSPTRG00000001031	6.040148	7.98065	4.17912
ENSPTRG00000001032	26.7712	26.7127	25.7296
ENSPTRG00000001033	0.4186512177	0.075278	0.2199697494
ENSPTRG00000001034	22.1722	19.7265	37.8421
ENSPTRG00000001036	0.130379	0.186291	0
ENSPTRG00000001037	9.22871	12.1555	15.3422
ENSPTRG00000001038	32.430397	26.11085	36.15817
ENSPTRG00000001039	32.5126	30.1595	18.5084
ENSPTRG00000001040	26.9677	22.213	23.3009
ENSPTRG00000001041	17.46487	5.60221	2.822094
ENSPTRG00000001042	9.66037	7.45494	4.10485
ENSPTRG00000001043	181.8563	153.6532	136.617
ENSPTRG00000001044	13.7468	11.3539912	9.764496
ENSPTRG00000001045	9.8137	9.48417	23.8701
ENSPTRG00000001046	18.6767	23.7027	72.8527
ENSPTRG00000001048	84.7673	74.51681	66.00425
ENSPTRG00000001051	3.237525	1.453777	4.14379
ENSPTRG00000001052	2.2976419	2.3889	2.9295201
ENSPTRG00000001053	12.9657	8.77904	8.51538
ENSPTRG00000001054	4.48893	3.40603	2.91637
ENSPTRG00000001055	23.0199	16.7788	23.3992
ENSPTRG00000001056	0.0716745	0.17548	0.339989
ENSPTRG00000001057	56.0761	42.506961	29.972335
ENSPTRG00000001060	46.78488	52.81667	65.48044
ENSPTRG00000001061	56.474851	1.565875	45.05465
ENSPTRG00000001062	6.46824	5.24076	3.29299
ENSPTRG00000001065	0	0	0
ENSPTRG00000001066	5.859748	4.06794	11.246869
ENSPTRG00000001067	293.9003	237.60171	251.4056
ENSPTRG00000001069	12.2156	11.3893	7.03676
ENSPTRG00000001070	1.55059	1.74581	2.53061
ENSPTRG00000001073	24.87921	25.424445	10.26012
ENSPTRG00000001074	2.812224	1.240038	2.301714
ENSPTRG00000001078	139.0992	107.0665	87.3903
ENSPTRG00000001080	0.265653	0	0.251862
ENSPTRG00000001082	0	0	0
ENSPTRG00000001084	2.52231	2.4999	2.16193
ENSPTRG00000001085	8.85073	16.3652	32.6583
ENSPTRG00000001086	8.36315	4.84297	9.74052
ENSPTRG00000001087	30.0784	17.2089	33.9258
ENSPTRG00000001089	22.51014	20.15697	13.91471
ENSPTRG00000001090	1.570939	1.0359707	2.752834
ENSPTRG00000001092	2.55253	0.98679	17.5786
ENSPTRG00000001095	10.70392	6.52529	11.24553
ENSPTRG00000001097	7.21947	2.83015	12.39744
ENSPTRG00000001098	21.83818	14.6774	13.20873
ENSPTRG00000001099	197.37523	183.626174	138.357498
ENSPTRG00000001100	2.41498	1.43692	3.1722
ENSPTRG00000001101	18.21585	17.08523	33.78908
ENSPTRG00000001102	41.2249	48.69785	53.2814
ENSPTRG00000001104	4.12162	3.46908	6.41332
ENSPTRG00000001105	4.02051	4.0514	5.33722
ENSPTRG00000001106	6.88986	4.38945	4.10765
ENSPTRG00000001107	3.63934	2.79773	3.41469
ENSPTRG00000001108	2.921746	2.003696	0.8900145
ENSPTRG00000001109	3.984307	3.571668	5.05947
ENSPTRG00000001110	40.3604	40.8725	50.704687
ENSPTRG00000001111	6.298233	3.764918	6.3734
ENSPTRG00000001112	127.78558	85.639615	150.7107
ENSPTRG00000001113	6.18896	2.51839	3.19374
ENSPTRG00000001114	2.90406	0.302838	0.704336
ENSPTRG00000001116	7.53045	7.07969	16.5145
ENSPTRG00000001120	5.94217	3.86484	17.5936
ENSPTRG00000001121	6.44225	7.14494	6.21916
ENSPTRG00000001123	11.948231	7.982245	5.634407
ENSPTRG00000001124	6.608169	5.79992	5.54707
ENSPTRG00000001125	0.4031078	0.0423692	0.34265100247747
ENSPTRG00000001127	12.190731	7.317739	11.381051
ENSPTRG00000001128	2.05053	1.96024	2.90129
ENSPTRG00000001130	14.1959	9.15522	9.6873765
ENSPTRG00000001131	3.709304	8.29564	14.90541
ENSPTRG00000001132	11.718799	4.28497	13.31704
ENSPTRG00000001133	12.75176	8.09524	8.98924
ENSPTRG00000001136	73.7866	75.1957	51.2478
ENSPTRG00000001137	1.449813	1.92561	1.36449
ENSPTRG00000001139	0	0.0514273	0
ENSPTRG00000001140	9.80808	7.78529	11.4856422
ENSPTRG00000001142	4.7002	4.49962	5.78788
ENSPTRG00000001143	0	0	0.0327564
ENSPTRG00000001144	0	0	0.217592
ENSPTRG00000001145	2.87993	1.459133	1.07424
ENSPTRG00000001147	0.272654	0.491991	0.347573
ENSPTRG00000001148	0.036816	0.120232	0.312999
ENSPTRG00000001150	5.720235	4.39338	9.84836
ENSPTRG00000001151	1.591	1.02177	0.849547
ENSPTRG00000001152	120.92051104	117.1412375005	106.17235554
ENSPTRG00000001153	2.94401	2.16948	4.60818
ENSPTRG00000001154	3.611809564	3.0260777	2.01121
ENSPTRG00000001157	0.615824	0.8434756	0.628803
ENSPTRG00000001158	3.05768	2.14355	3.26166
ENSPTRG00000001160	0.3252536	0.23900944	0.36850013
ENSPTRG00000001162	1.81521	1.69146	2.88118
ENSPTRG00000001163	3.985932	1.97215	2.066268
ENSPTRG00000001164	0.54015	0.3784597	0
ENSPTRG00000001167	2.88314	2.96519	1.47448
ENSPTRG00000001168	8.60388	7.73454	7.11914
ENSPTRG00000001170	3.99226	1.54252	0.2690966
ENSPTRG00000001172	0.0900252	0.183782	0.0636687
ENSPTRG00000001173	3.78692	2.91682	2.29454230762
ENSPTRG00000001174	0.131359	0.148157	0.1989
ENSPTRG00000001177	0.912217	0.744961	1.01969
ENSPTRG00000001178	131.548	140.645345	231.67
ENSPTRG00000001179	0	0	0
ENSPTRG00000001180	0	0	0
ENSPTRG00000001188	21.91148	21.494631	18.243159511121
ENSPTRG00000001197	30.6791	41.7563	67.3309
ENSPTRG00000001198	55.41903	40.91763	43.041
ENSPTRG00000001199	10.2599	13.2816	3.28893
ENSPTRG00000001200	5.06467	3.43318	5.77272
ENSPTRG00000001201	51.7506	48.6316	51.4908
ENSPTRG00000001202	4.51938	3.62761	7.19655
ENSPTRG00000001203	38.66213	37.149448	21.12961
ENSPTRG00000001204	0.4198045	0.2109313	0.280521
ENSPTRG00000001206	15.9132	12.2613	21.402838
ENSPTRG00000001207	6.97587	3.54463	6.32592
ENSPTRG00000001208	7.63243	7.830371	12.47632
ENSPTRG00000001210	15.7042	12.5753	21.4691
ENSPTRG00000001211	2.238759	2.232752	1.930028
ENSPTRG00000001213	19.89879	20.93315	22.26579
ENSPTRG00000001218	5.902382	4.23136	7.066504
ENSPTRG00000001219	1.796539	1.358487	1.932421
ENSPTRG00000001220	8.95991	10.406886	29.99892
ENSPTRG00000001222	6.54443	5.69828	4.31468
ENSPTRG00000001223	18.2249	13.0395	6.60249
ENSPTRG00000001225	0	0	0
ENSPTRG00000001228	54.1016	25.8592	171.021
ENSPTRG00000001233	6.98621	7.08366	30.792057
ENSPTRG00000001238	15.5514	24.7209	11.5705
ENSPTRG00000001241	46.9745	45.9085	39.2351
ENSPTRG00000001242	80.2715	94.3703	43.1033
ENSPTRG00000001243	6.03157	4.78298	9.94821
ENSPTRG00000001244	2.3096872	1.74558900186503	2.53775
ENSPTRG00000001245	3.88255	3.80011	19.0276
ENSPTRG00000001246	25.1435	22.03801	13.17143
ENSPTRG00000001247	36.4224	36.0387	58.9979
ENSPTRG00000001249	4.953538	4.510278	23.73408
ENSPTRG00000001250	51.578058	32.50549	81.48515
ENSPTRG00000001251	16.44648	13.08449	13.9617
ENSPTRG00000001252	9.11374	6.99729	17.4756
ENSPTRG00000001254	17.733051	15.559472	16.864957
ENSPTRG00000001255	9.1799967851	7.0948445	6.96306
ENSPTRG00000001256	21.75348	19.383499	20.934785
ENSPTRG00000001257	5.79636	7.2824	8.07201
ENSPTRG00000001258	2.324672	0.730651	6.254795
ENSPTRG00000001260	57.004006	33.18149	47.41693
ENSPTRG00000001261	202.859896	211.512	193.86229
ENSPTRG00000001262	10.6815	12.8916	6.37737
ENSPTRG00000001263	0.2400974	0	0.0636907
ENSPTRG00000001264	7.5697	9.47737	27.21954
ENSPTRG00000001265	2.48526	1.046148	1.647599
ENSPTRG00000001266	6.998466	4.9915900150266	9.359347
ENSPTRG00000001267	6.32164	3.934893	7.94556
ENSPTRG00000001268	23.985212	22.7621	100.73461
ENSPTRG00000001269	0	0.0802277	0.0309247
ENSPTRG00000001270	7.20138	8.53561	16.03768
ENSPTRG00000001272	4.39483	3.87085	2.82355
ENSPTRG00000001274	2.1248	3.13258	3.38004
ENSPTRG00000001275	2.214841	1.978716	2.86124
ENSPTRG00000001276	6.569425	5.69241	5.937571
ENSPTRG00000001277	4.53929	9.52292	14.1012
ENSPTRG00000001278	9.22572	10.9704	5.3069
ENSPTRG00000001279	29.3466	27.4897	35.0005
ENSPTRG00000001280	0.275371	0.280921	0.326443
ENSPTRG00000001281	42.6528	44.18606	37.9646
ENSPTRG00000001282	10.31297	5.768	13.82465
ENSPTRG00000001284	11.4576	8.06927	16.3888
ENSPTRG00000001285	26.25098	22.954158	39.91916
ENSPTRG00000001286	18.1485	14.1124	15.6864
ENSPTRG00000001287	9.49127	8.452862	7.963265
ENSPTRG00000001288	238.915	235.622	213.147
ENSPTRG00000001289	13.47673	8.42134	10.19173
ENSPTRG00000001291	8.7190800110749	7.067	5.12497
ENSPTRG00000001292	4.676413	3.53679	5.43295
ENSPTRG00000001293	63.520187	36.1467	17.127127
ENSPTRG00000001294	10.90887	11.4845816	6.243867
ENSPTRG00000001295	42.4537	39.5103	35.1037
ENSPTRG00000001296	5.483240714271	4.46253	1.837477
ENSPTRG00000001297	3.32465	3.29347	3.07187
ENSPTRG00000001298	0.174163	0.189543	0.164951
ENSPTRG00000001300	0.7776	1.4464	2.91125
ENSPTRG00000001301	22.54349	21.97837	16.16917
ENSPTRG00000001302	51.5868	68.1503	75.4089
ENSPTRG00000001303	29.9014	34.8123	160.298
ENSPTRG00000001305	0	0	0
ENSPTRG00000001312	0.937742	0.67303	0.27645
ENSPTRG00000001313	0.323927	0.321307	0.18721
ENSPTRG00000001314	0	0	0
ENSPTRG00000001315	0	0	0
ENSPTRG00000001316	0	0	0
ENSPTRG00000001319	0	0	0
ENSPTRG00000001320	0	0	0
ENSPTRG00000001321	0	0	0
ENSPTRG00000001327	0	0	0
ENSPTRG00000001333	0	0	0
ENSPTRG00000001334	0.48625	0	0
ENSPTRG00000001337	0	0	0
ENSPTRG00000001342	0	0.12104	0
ENSPTRG00000001344	0	0.0779108	0
ENSPTRG00000001345	12.2863	13.4002	88.9595
ENSPTRG00000001346	0.130723	1.5991	0.749571
ENSPTRG00000001347	11.9217	11.9088	195.202
ENSPTRG00000001348	6.17231	19.2025	64.5091
ENSPTRG00000001351	332.004	284.375	313.807
ENSPTRG00000001352	0.586439	0	0.280778
ENSPTRG00000001353	0	0.127471	1.34912
ENSPTRG00000001354	1.99408	1.16429	0.30382
ENSPTRG00000001355	1063.6726	1090.676	1675.058
ENSPTRG00000001356	67.22419	36.65241	49.11106
ENSPTRG00000001357	48.71556	47.09527	66.989441
ENSPTRG00000001358	0.601858	0	0
ENSPTRG00000001359	0	0.0161221	0
ENSPTRG00000001360	11.79941	9.9972	11.58459
ENSPTRG00000001362	4.67755	1.85336	2.56591
ENSPTRG00000001364	7.48607	5.82985	12.2297
ENSPTRG00000001365	13.00294	10.5621	18.49784
ENSPTRG00000001366	13.3678141189	9.03306	23.6927000017171
ENSPTRG00000001367	19.49983	12.556073	27.77539
ENSPTRG00000001368	2.12038	2.14299	3.77387
ENSPTRG00000001369	64.1359	63.6114	55.6382
ENSPTRG00000001370	65.14	47.4468	24.8609
ENSPTRG00000001371	2271.94	1774.8	2701.4
ENSPTRG00000001372	0.397036	0.320796	0.107959
ENSPTRG00000001375	103.065413	102.023736	126.817778
ENSPTRG00000001377	1.4921	0.561724	0.218945
ENSPTRG00000001378	116.24732	112.32845	107.22198
ENSPTRG00000001379	28.411387	22.4307834	32.18414
ENSPTRG00000001380	105.345	107.461	80.5564
ENSPTRG00000001381	0	0.0799782	0
ENSPTRG00000001382	12.448045	8.55957	7.20149
ENSPTRG00000001383	4.71123	3.63345	9.53768
ENSPTRG00000001385	1.92683	2.04439	3.6222
ENSPTRG00000001386	0.756321	0.649967	0.601862
ENSPTRG00000001387	32.3386	36.3922	24.7643
ENSPTRG00000001389	8.42884	8.51465	4.48368
ENSPTRG00000001392	4.23688	3.851254	7.3403058
ENSPTRG00000001393	56.1189	52.4788	49.6961
ENSPTRG00000001394	60.38144	42.052644	23.48382
ENSPTRG00000001395	21.4945	18.0006	13.3317
ENSPTRG00000001397	15.1966	9.72299	11.9057
ENSPTRG00000001398	32.1011	21.35183	46.56829
ENSPTRG00000001399	12.55195	9.686861	13.08265
ENSPTRG00000001401	3.46116	2.29928	9.84066
ENSPTRG00000001402	0.247638	0.404342	0.585141
ENSPTRG00000001403	0.5966656	0.433374	1.14306
ENSPTRG00000001404	15.97423	17.036124	39.26918
ENSPTRG00000001405	0.28881	0.157176	0.318734
ENSPTRG00000001406	13.9648	13.1201	6.20741
ENSPTRG00000001407	10.58852	2.22717	29.83377
ENSPTRG00000001408	14.761335	12.821264	18.72284
ENSPTRG00000001409	148.187	152.248	145.353
ENSPTRG00000001410	89.5798	111.058	117.949
ENSPTRG00000001411	8.266826	5.477516	6.54446800107158
ENSPTRG00000001412	4.1519609	1.3826792	8.399466
ENSPTRG00000001413	12.12588994	4.2236660327576	7.486437
ENSPTRG00000001414	11.7415	11.9382	14.94374
ENSPTRG00000001415	1.67455	0.767332	1.03939
ENSPTRG00000001416	21.93093	24.84646	40.2332
ENSPTRG00000001417	16.11052	12.285351	17.62926
ENSPTRG00000001418	28.69674	31.65861	36.7979
ENSPTRG00000001419	11.75622	7.82238	16.19569
ENSPTRG00000001420	8.82156	5.09154	3.57922
ENSPTRG00000001421	0.9425955	1.57733	0.344398
ENSPTRG00000001422	106.65072	117.40471	56.7368
ENSPTRG00000001424	41.40799	34.64946	27.40018
ENSPTRG00000001425	14.984832	11.56195	13.84027
ENSPTRG00000001427	1.12651	0.250637	0.877743
ENSPTRG00000001428	24.1195	23.7472	40.5042
ENSPTRG00000001429	39.765464	25.08059	36.503511
ENSPTRG00000001430	46.72161	30.019878	36.14992
ENSPTRG00000001433	9.298614	6.741998	10.876178
ENSPTRG00000001436	143.383297	125.53726	137.0771
ENSPTRG00000001437	9.44778	7.57033	8.2236
ENSPTRG00000001438	14.4847	8.62062	16.667
ENSPTRG00000001439	0	0	0.743347
ENSPTRG00000001441	8.027925	9.36083	44.239863
ENSPTRG00000001442	62.050667	61.458325	78.84272
ENSPTRG00000001444	25.0787	29.0082	18.4384
ENSPTRG00000001445	42.00968	45.4709	30.91118
ENSPTRG00000001446	0.153648	0.0626921	0
ENSPTRG00000001447	41.9767	22.296028890734	141.8847
ENSPTRG00000001448	19.66604	20.7476	12.52077
ENSPTRG00000001449	22.34811	18.68833	20.44509
ENSPTRG00000001450	2.87764	2.33175	4.40456
ENSPTRG00000001451	12.08887	8.93345	13.99443
ENSPTRG00000001453	0.599271	0.584789	1.62772
ENSPTRG00000001455	4.796255	6.1703	8.777839
ENSPTRG00000001456	67.8948	51.627935	83.5288
ENSPTRG00000001457	0	0.754995	0.178256
ENSPTRG00000001458	0.0636719	0.0519674	0.362077
ENSPTRG00000001459	504.152	632.563	208.924
ENSPTRG00000001460	17.325707	12.390281	18.343201
ENSPTRG00000001461	0.16003	0.0914812	1.73401
ENSPTRG00000001462	0.656449	1.29806	0.574202
ENSPTRG00000001463	96.2168	91.6341	65.3474
ENSPTRG00000001464	24.81153	29.82502	21.68433
ENSPTRG00000001467	85.0232	68.5176	97.2538
ENSPTRG00000001468	6.07476	5.588202	7.49633
ENSPTRG00000001470	1.84541	1.41682	0.620739
ENSPTRG00000001471	10.4166	6.74213	12.1316
ENSPTRG00000001472	13.41112	9.53276	18.210628244163
ENSPTRG00000001473	45.3246	60.6884	47.2512
ENSPTRG00000001474	67.58784	60.0472	95.27468
ENSPTRG00000001475	42.876159	36.042405	37.8126
ENSPTRG00000001476	0.0553236	0.0903165	0.209519
ENSPTRG00000001477	0.304693	0	0.071855
ENSPTRG00000001478	1.17996	0.651652	0.606838
ENSPTRG00000001480	0.307071	0.203741	0.723608
ENSPTRG00000001483	2.67536	0.582481	0.0336918
ENSPTRG00000001485	0	0.128663	0
ENSPTRG00000001487	0	0.0568386	0
ENSPTRG00000001488	0	0.0332146	0
ENSPTRG00000001492	0.642519	1.04584	0.495954
ENSPTRG00000001493	1.1147	3.69722	4.79972
ENSPTRG00000001495	1.349544	0.852942	0.925531
ENSPTRG00000001497	1.80913	1.43678	1.25194
ENSPTRG00000001498	0.0472883	0	0
ENSPTRG00000001499	0.0366582	0.149646	0
ENSPTRG00000001500	0	0	0
ENSPTRG00000001501	0	0.3247753	0
ENSPTRG00000001502	0	0	0
ENSPTRG00000001503	0	0.0986687	0
ENSPTRG00000001504	0	0	0
ENSPTRG00000001505	0	0	0
ENSPTRG00000001506	0	0	0
ENSPTRG00000001508	0	0	0
ENSPTRG00000001510	0.0368285	0.0601542	0.0231232
ENSPTRG00000001513	0	0	0
ENSPTRG00000001515	4.147867	7.50145	16.04573
ENSPTRG00000001517	0	0.0458315	0.626063
ENSPTRG00000001518	24.056065	16.86498	37.04922
ENSPTRG00000001519	0.355395	0.464062	0.471995
ENSPTRG00000001520	100.1846	106.6574	60.8939
ENSPTRG00000001521	3.5966	3.30775	9.9881
ENSPTRG00000001522	0	0	0
ENSPTRG00000001523	0	0	0
ENSPTRG00000001525	0	0	0
ENSPTRG00000001527	0	0.4928939	0
ENSPTRG00000001528	27.0513	25.5356	36.8634
