11.6697 12.6343 11.9806 12.6801 12.0753 15.0487
3.56043 3.86222 3.59732 4.40559 2.71006 4.08118
0 0 0.0911309 0.0847147 0 0
1.50146 0.793923 1.73238 0.954317 0.696187 1.84089
25.14228 24.65081 25.79665 27.59464 22.64748 24.29545
7.17915 5.31456 7.67849 5.47563 7.70377 9.88356
20.0669 21.7414 23.2391 21.5177 22.6293 25.0857
26.6575 31.6172 27.6168 30.2407 39.0527 35.0506
8.14409 9.04549 9.10809 8.97405 8.19761 9.39316
1.9951 2.531822 2.91769 3.073119 2.36409 2.363061
3.11929 3.37988 3.17292 2.462 2.32362 3.29156
17.044182 22.077 18.0271 20.8234 22.298051 24.421172
12.5429 8.57774 12.378 5.68681 9.40869 12.2823
31.243971 22.608149 27.24076 19.149461 20.0933385 23.80257
13.4311 11.4975 13.2593 13.1556 11.0807 14.5889
18.7126 24.1546 21.4495 29.6467 23.4268 26.8434
4.24834 2.24639 3.14679 4.72539 3.9397 2.25714
30.1621 22.6827 27.1534 18.6117 20.8227 21.6338
37.656523 47.3675 53.113092 48.101028 58.592048162596 50.355276
2.83747 4.12601 3.27388 5.07229 5.26266 2.87013
59.8714 56.9109 64.8503 60.482 67.9067 67.4492
36.6863 39.9982 45.019 46.7451 45.5599 39.1926
33.5162 15.8213 31.4007 21.229 23.1227 26.277
116.1202 192.1369 204.1832 186.492 181.0148 228.7678
3.73196 2.44319 1.91375 2.54144 2.55442 1.76489
4.65353 5.95734 6.44727 4.74798 2.87697 4.80468
55.1103 48.0596 49.3907 58.3617 40.8852 102.788
5.585830007292 6.05348 6.26204 7.05816 5.91053 5.10925
7.37501 8.4199 9.23401 9.620046 11.607363 10.6193
258.782 304.1642 356.43141 320.2166 353.794 342.5915
11.6671 12.401 15.4887 12.1396 17.5198 15.2922
10.101737 5.5707200518456 11.0979 8.16412100511281 8.4585786758141 13.143752
62.4831157 69.6150824 67.57702 73.1986988911 71.73156860612 73.5475500069571
4.5353 5.1652 4.65141 8.56469 3.88229 5.32536
41.7036 38.2353 41.0786 36.5402 43.4107 35.9864
45.8224 54.6784 52.1562 45.3958 49.4638 59.6211
114.2283 108.2212 114.9625 104.3722 104.6472 101.5085
1.75514 1.39209 0.900035 6.275 5.28979 2.58231
21.4426 20.2313 19.5438 22.0431 16.5995 21.0413
49.055 47.2548 48.6592 56.834 42.4569 52.109
60.9181 67.8053 68.5574 62.0945 84.7748 66.9628
219.3589 276.9915 298.2827 288.7409 361.6787 312.9056
16.5124 14.3012 20.0009 17.3713 15.9728 18.3256
19.2337 16.2783 16.9158 20.3756 19.4208 18.2784
28.174727 33.641575 32.7641 39.3142 41.723 37.91293
29.1127 22.0447 23.6255 25.2632 23.6558 27.3426
6.28323 5.60471 5.60355 7.34473 5.06675 6.91324
8.57654 10.4263 10.4402 16.43 20.7384 13.7389
7.11433 8.05707 8.27658 9.33892 7.97605 8.63155
2.60367 1.15914 2.24495 1.91545 2.38182 1.90673
31.70472 36.141713 35.48985 42.76347 29.335874 32.984758
7.99651 7.63824 8.46578 10.0831 5.74108 10.2471
3.09476 3.27283 3.88347 2.84638 3.84908 3.93725
34.7554 31.8109 36.5498 34.1447 32.7621 41.2715
45.9969 46.9062 51.0035 54.3892 51.4434 57.2923
1.18072 0.981086 0.864961 1.00508 0.488812 0.760014
17.8383 13.6401 14.2143 11.5697 14.8204 16.0496
0.2581187 0.198968 0.192959 0.159443 0.2839234 0.097642
6.88272 7.78072 7.78915 8.59838 8.36352 5.7616
31.3582 28.0657 41.7901 41.7121 49.3374 47.8406
1.20232 1.65295 2.21958 1.71942 1.00347 2.38809
7.92209 8.529594 7.93403 8.83265 6.20015 12.3072
23.6753 21.2331 24.431 24.1245 18.5741 24.4977
17.5479 15.5386 16.3654 17.7199 15.1311 17.1177
30.9262 34.3968 29.8548 28.5903 30.6601 28.4883
4.18811 3.02474 4.29533 3.06772 4.68903 4.58386
58.5392 36.2858 56.1428 35.8338 45.1779 50.6749
10.8835 7.60461 11.9594 13.78984 10.9939 7.00555
1.050601 0.981735 0.663575 1.019605 0.730442 0.538053
1.04098 1.22322 1.32222 1.03998 1.21247 1.36085
13.07152 13.15293 14.5286 13.91102 15.69657 17.56025
0 0 0 0 0 0
2.94661 2.9164 2.71209 2.8813 2.9077 2.8902
5.29343429 9.81444 7.3202000259653 11.59381 5.90713 5.179181
12.6893 11.8588 14.3301 12.0232 12.1653 12.8616
0.179296 0.343017 0.257252 0.618295 0.0662846 0.318617
0.408434 0.343153 0.551911 0.516412 0.326303 0.442403
8.73068 7.89667 6.95128 7.94043 8.30946 7.43678
30.649051 32.157704 27.82244 34.754557 35.7696 36.199984
2.67589 4.12174 3.9376 3.16123 3.02093 3.68024
1.5319 1.79519 1.40127 2.28944 1.88135 1.82746
1.69019 0.162495 0.787936 0.439477 0.712454 0.678206
29.2656 27.6426 28.658 25.65437 27.758877 27.039707
18.1109 21.2579 18.9361 14.9138 21.6504 20.8527
0 0.358654 0.173911 0.323333 0.6366120638385 0
0.6088018 0.694139 0.870546 0.911275 0.93332 1.070445
13.7378 13.0356 14.4755 12.1107 14.7467 15.1592
7.0304 5.96204 8.38009 9.13865 5.5752 5.86211
0.29557 0.468865 0.606273 0.563588 0.822291 0.978454
11.08157 12.92984 11.42509 11.13206 11.92667 12.49328
25.562 25.8537 25.7082 28.1109 24.8538 23.8778
2.04973 2.04016 1.36025 1.03458 0.670877 2.21746
